p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00494733872043	0.229497011492	GO:0005852	c	2	eukaryotic translation initiation factor 3 complex	8669; 10987; 51386	ENSG00000121022; ENSG00000104131; ENSG00000100129	16	5
0.00494733872043	0.461800042789	GO:0080111	b	3	DNA demethylation	10930; 79068; 57379	ENSG00000140718; ENSG00000124701; ENSG00000111732	27	5
0.00494733872043	0.552000369284	GO:0043501	b	4	skeletal muscle adaptation	6198; 7134; 10891	ENSG00000114854; ENSG00000109819; ENSG00000108443	27	5
0.00540758088177	0.497591791401	GO:0062014	b	5	negative regulation of small molecule metabolic process	978; 1196; 1268; 5341; 6591; 10464; 54541; 10891	ENSG00000019549; ENSG00000083535; ENSG00000118432; ENSG00000158825; ENSG00000168209; ENSG00000109819; ENSG00000115956; ENSG00000176444	95	34
0.00646442073906	0.461800042789	GO:0003016	b	3	respiratory system process	128; 5090; 7134; 79068	ENSG00000140718; ENSG00000114854; ENSG00000197894; ENSG00000167081	29	10
0.00646442073906	0.171307149585	GO:0004712	m	4	protein serine/threonine/tyrosine kinase activity	1196; 5063; 6198; 57396	ENSG00000176444; ENSG00000077264; ENSG00000108443; ENSG00000113240	43	10
0.00657834818787	0.461800042789	GO:0001666	b	3	response to hypoxia	285; 538; 1978; 2309; 4929; 6513; 6921; 7057; 7184; 5740; 10059; 84069; 54541; 10891	ENSG00000187840; ENSG00000187583; ENSG00000154582; ENSG00000124212; ENSG00000117394; ENSG00000166598; ENSG00000168209; ENSG00000137801; ENSG00000109819; ENSG00000087470; ENSG00000091879; ENSG00000165240; ENSG00000118689; ENSG00000153234	308	82
0.00657834818787	0.461800042789	GO:0031668	b	3	cellular response to extracellular stimulus	1030; 3655; 4929; 6513; 6591; 7184; 8408; 10059; 10514; 10991; 57535; 26153; 55630; 26263	ENSG00000019549; ENSG00000116299; ENSG00000147883; ENSG00000167196; ENSG00000117394; ENSG00000166598; ENSG00000177169; ENSG00000147804; ENSG00000132382; ENSG00000066735; ENSG00000087470; ENSG00000153234; ENSG00000188338; ENSG00000091409	264	82
0.0067422501948	0.552000369284	GO:0006888	b	4	ER to Golgi vesicle-mediated transport	2619; 9570; 10134; 10597; 10959; 11018; 11258; 11316; 51112; 27095	ENSG00000185825; ENSG00000171853; ENSG00000105669; ENSG00000137100; ENSG00000054116; ENSG00000099203; ENSG00000180447; ENSG00000256060; ENSG00000086598; ENSG00000108433	220	50
0.00681544182096	0.245355905555	GO:0030135	c	5	coated vesicle	538; 2060; 7855; 8322; 9570; 10134; 10959; 11018; 11316; 23245; 57706; 27072; 28988	ENSG00000148219; ENSG00000174804; ENSG00000185825; ENSG00000136279; ENSG00000006715; ENSG00000163251; ENSG00000105669; ENSG00000119522; ENSG00000085832; ENSG00000099203; ENSG00000165240; ENSG00000086598; ENSG00000108433	285	74
0.00682610686485	0.552000369284	GO:0031620	b	4	regulation of fever generation	1268; 1910	ENSG00000136160; ENSG00000118432	8	2
0.00682610686485	0.552000369284	GO:0019852	b	4	L-ascorbic acid metabolic process	1727; 6513	ENSG00000100243; ENSG00000117394	11	2
0.00682610686485	0.497591791401	GO:0001660	b	5	fever generation	1268; 1910	ENSG00000136160; ENSG00000118432	10	2
0.00682610686485	0.497591791401	GO:0043435	b	5	response to corticotropin-releasing hormone	3164; 4929	ENSG00000153234; ENSG00000123358	6	2
0.00682610686485	0.232848839335	GO:0035673	m	5	oligopeptide transmembrane transporter activity	4363; 121260	ENSG00000103222; ENSG00000139370	8	2
0.00735316993329	0.229497011492	GO:0000776	c	2	kinetochore	4751; 5501; 7175; 11258; 51112; 79902; 119504; 23279; 25909	ENSG00000153207; ENSG00000117650; ENSG00000166295; ENSG00000186298; ENSG00000171853; ENSG00000137100; ENSG00000125450; ENSG00000047410; ENSG00000030066	135	43
0.00889497650042	0.497591791401	GO:0071363	b	5	cellular response to growth factor stimulus	285; 538; 1030; 2309; 2619; 3164; 199699; 4091; 5441; 6198; 6591; 6692; 7050; 7057; 8322; 8817; 80139; 345193; 51176; 116844; 54541; 23769; 27302; 27006; 10891	ENSG00000019549; ENSG00000118689; ENSG00000108443; ENSG00000171236; ENSG00000138795; ENSG00000126500; ENSG00000180447; ENSG00000174804; ENSG00000147883; ENSG00000137834; ENSG00000168209; ENSG00000109819; ENSG00000091879; ENSG00000177426; ENSG00000163217; ENSG00000070388; ENSG00000166145; ENSG00000165240; ENSG00000183779; ENSG00000123358; ENSG00000177700; ENSG00000183423; ENSG00000156427; ENSG00000137801; ENSG00000179284	668	185
0.00929101853982	0.427386852832	GO:0014874	b	2	response to stimulus involved in regulation of muscle adaptation	6198; 114907; 10891	ENSG00000156804; ENSG00000109819; ENSG00000108443	16	6
0.00929101853982	0.338715468768	GO:0090482	m	3	vitamin transmembrane transporter activity	4363; 6513; 9390	ENSG00000103222; ENSG00000117394; ENSG00000172940	26	6
0.00929101853982	0.552000369284	GO:0043576	b	4	regulation of respiratory gaseous exchange	4929; 5090; 79068	ENSG00000140718; ENSG00000153234; ENSG00000167081	23	6
0.00929101853982	0.552000369284	GO:0019321	b	4	pentose metabolic process	6120; 7086; 11164	ENSG00000165609; ENSG00000163931; ENSG00000197713	15	6
0.00929101853982	0.571809163675	GO:0097381	c	4	photoreceptor disc membrane	2979; 6010; 131890	ENSG00000112599; ENSG00000114124; ENSG00000163914	26	6
0.00950487871493	0.464920021686	GO:0021854	b	3	hypothalamus development	1392; 5626; 6658; 23440	ENSG00000134595; ENSG00000171540; ENSG00000147571; ENSG00000175325	23	11
0.00950487871493	0.464920021686	GO:0014888	b	3	striated muscle adaptation	6198; 7134; 27302; 10891	ENSG00000109819; ENSG00000114854; ENSG00000163217; ENSG00000108443	48	11
0.00956784981973	0.552000369284	GO:0071466	b	4	cellular response to xenobiotic stimulus	779; 1392; 1978; 6198; 114907; 54541; 10891	ENSG00000187840; ENSG00000147571; ENSG00000108443; ENSG00000168209; ENSG00000081248; ENSG00000109819; ENSG00000156804	174	30
0.00956784981973	0.552000369284	GO:0097327	b	4	response to antineoplastic agent	1392; 1663; 1978; 2309; 6198; 114907; 54541	ENSG00000187840; ENSG00000013573; ENSG00000147571; ENSG00000108443; ENSG00000168209; ENSG00000156804; ENSG00000118689	97	30
