p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00245469033857	0.17983455041	GO:0035295	b	3	tube development	183; 388; 2321; 2648; 2909; 3845; 4215; 4313; 4915; 5021; 5087; 5607; 56998; 6469; 7481; 7798; 8195; 23213; 170690; 9982; 10365; 79192; 23152; 23654; 23770; 57007; 6297; 64783; 63943; 64759	CIC; KAT2A; SULF1; MAP2K5; ADAMTS16; AGT; FKBP8; FLT1; PLXNB2; MAP3K3; NTRK2; KLF2; FGFBP1; TNS3; MKKS; KRAS; IRX1; RBM15; OXTR; LUZP1; SALL2; SHH; RHOB; PBX1; FKBPL; ACKR3; ARHGAP35; CTNNBIP1; MMP2; WNT11	996	199
0.00251996473804	0.17983455041	GO:0048731	b	3	system development	183; 257; 388; 604; 747; 1002; 1745; 1822; 2186; 2321; 2648; 2674; 2909; 3206; 3227; 3642; 3845; 4131; 4215; 4313; 4438; 4656; 4850; 4861; 4915; 4975; 5021; 5087; 5361; 55526; 5607; 22801; 6010; 56998; 6469; 6927; 7088; 7374; 7481; 7798; 8195; 23213; 170690; 8660; 8894; 9093; 205717; 9261; 7079; 9806; 9982; 10365; 730249; 10631; 10716; 11051; 59336; 51232; 340481; 79192; 79809; 343035; 81610; 114569; 246329; 51062; 84189; 9373; 53358; 54549; 54674; 9529; 9258; 219409; 63915; 23152; 23654; 23770; 11141; 56704; 57007; 57721; 6297; 223117; 59335; 27129; 257194; 64783; 150465; 63943; 63951; 64759; 65082	BPTF; TIMP4; UNG; MFHAS1; ACOD1; DHTKD1; JPH1; SULF1; NUDT21; AGT; FKBP8; BLOC1S5; MAP3K3; NTRK2; FGFBP1; MKKS; IRX1; CDH4; METTL14; SLITRK6; SHC3; NEGR1; POSTN; KRAS; DNAJA3; FKBPL; GFRA1; RHO; TBR1; KAT2A; ITGA11; IRS2; MAPKAPK2; PLXNB2; GSX1; TTL; TNS3; DLX1; MAP1B; SDK2; MAL2; HOXC11; SHH; RHOB; PRDM12; PRDM13; INSM1; SPOCK2; BAG5; TLE1; ADAMTS16; FLT1; RD3; HOXA10; USF3; RBM15; DAGLA; SALL2; SEMA3D; PLXNA1; LRRN3; ATL1; OMP; OXTR; CIC; IL1RAPL1; MSH4; MAP2K5; MYOG; FAM83D; ALX3; NPAS1; VPS33A; HNF1A; KLF2; EIF2S2; CNOT4; HSPB7; STAC3; ATN1; LUZP1; ZDHHC21; PLAA; PBX1; BCL6; DMRTA1; TTC21B; ACKR3; ARHGAP35; CTNNBIP1; CRIM1; MMP2; WNT11	4713	813
0.00259556250254	0.305756164563	GO:0016999	b	4	antibiotic metabolic process	1743; 131669; 4191; 8801; 55526; 730249	DHTKD1; UROC1; DLST; ACOD1; SUCLG2; MDH2	149	17
0.00266338122441	0.305756164563	GO:0007216	b	4	G protein-coupled glutamate receptor signaling pathway	747; 2899; 2914	DAGLA; GRM4; GRIK3	15	4
0.00275130805543	0.17983455041	GO:0019222	b	3	regulation of metabolic process	183; 257; 604; 1108; 1745; 1820; 1822; 2186; 2321; 2354; 2648; 2909; 2914; 3206; 3227; 3607; 3642; 3845; 4215; 4597; 4656; 4849; 4850; 4861; 4915; 5021; 5087; 5607; 5705; 5725; 6159; 56998; 6469; 6870; 6927; 7088; 7374; 7481; 171425; 7709; 7862; 8021; 8195; 23213; 8483; 8660; 9039; 9093; 205717; 9141; 9236; 9261; 9282; 9391; 7079; 9806; 9969; 10128; 10140; 10181; 10365; 730249; 10577; 10716; 11051; 59336; 51232; 340481; 79190; 79192; 23369; 79444; 440097; 79664; 79809; 89887; 81610; 81848; 114991; 55135; 51334; 84334; 84749; 9373; 23051; 283742; 9529; 153129; 54915; 55022; 112936; 645121; 9258; 219409; 22843; 23152; 23417; 23654; 23770; 56897; 57007; 57616; 57721; 6297; 22894; 59335; 26973; 64783; 55844; 105378952; 128553; 161829; 63951; 10767; 392617; 27244	BPTF; TIMP4; LRPPRC; SALL2; MFHAS1; ACOD1; SULF1; NUDT21; AGT; FKBP8; MAP3K3; NTRK2; HNF1A; NUP214; PTBP1; IRX6; IRX1; TLE1; METTL14; PPP2R2D; SLC38A9; USP30; ELFN1; KRAS; MLYCD; DNAJA3; RPL29; PRR16; EXD1; PID1; FOXK2; TBR1; KAT2A; CIAO1; ICE2; YTHDF1; MAPKAPK2; PLXNB2; PPM1E; CHD4; GSX1; NPC2; GRM4; DLX1; FAM98B; TSHZ2; TSHZ3; HOXC11; UBA3; SHH; ZNF628; TACR3; PRDM12; PRDM13; ZNF618; INSM1; APOPT1; SPOCK2; SESN1; BAG5; CLYBL; FOSB; SPRY4; FLT1; ZBTB17; ZHX3; HOXA10; USF3; CCPG1; RBM15; PDCD5; ARID3A; DIS3; MVD; UNG; MKKS; PUM2; HBS1L; VPS26B; IRS2; OXTR; CIC; RBM5; BIRC7; WRNIP1; MAP2K5; MYOG; FAM83D; TOB1; CHORDC1; ALX3; CCNI2; KLF18; NPAS1; BRPF1; MED13; MED14; KLF2; CNOT3; PSMC5; CNOT4; ATN1; WRAP53; ZDHHC21; PLAA; PBX1; DBX2; BCL6; DMRTA1; TTC21B; ACKR3; CILP; ARHGAP35; CTNNBIP1; CRIM1; WNT11	6671	1059
0.00299724250684	0.17983455041	GO:0072028	b	3	nephron morphogenesis	183; 5087; 56998; 6469; 7481; 170690; 79192	CTNNBIP1; ADAMTS16; SHH; AGT; IRX1; WNT11; PBX1	78	23
0.00299724250684	0.352620741398	GO:0072088	b	5	nephron epithelium morphogenesis	183; 5087; 56998; 6469; 7481; 170690; 79192	CTNNBIP1; ADAMTS16; SHH; AGT; IRX1; WNT11; PBX1	76	23
0.00330741100406	0.117413090644	GO:0045239	c	2	tricarboxylic acid cycle enzyme complex	1743; 2648; 55526; 8801	DHTKD1; DLST; SUCLG2; KAT2A	14	8
0.00393998054245	0.350770390544	GO:0051094	b	4	positive regulation of developmental process	183; 388; 604; 1002; 1745; 2321; 2648; 2909; 3227; 3642; 3845; 4131; 4215; 4656; 4915; 5021; 5361; 56998; 6469; 7374; 8195; 9521; 9982; 11051; 80005; 80821; 84189; 9373; 23051; 54674; 23654; 11141; 257194; 63915	IL1RAPL1; KAT2A; DOCK5; ZHX3; NUDT21; AGT; MYOG; FLT1; PLXNB2; DLX1; BLOC1S5; DDHD1; MAP3K3; NTRK2; FGFBP1; MKKS; CDH4; SLITRK6; MAP1B; OXTR; HOXC11; UNG; SHH; RHOB; PLAA; KRAS; NEGR1; PLXNA1; LRRN3; INSM1; ARHGAP35; CTNNBIP1; BCL6; EEF1E1	1333	241
0.00436388542877	0.350770390544	GO:0031323	b	4	regulation of cellular metabolic process	183; 257; 604; 1108; 1745; 1820; 1822; 2186; 2321; 2354; 2648; 2909; 2914; 3206; 3227; 3607; 3642; 3845; 4215; 4656; 4849; 4861; 4915; 5087; 5607; 5705; 5725; 56998; 6469; 6870; 6927; 7088; 7374; 7481; 171425; 7709; 7862; 8021; 23213; 8660; 9039; 9093; 205717; 9141; 9236; 9261; 9282; 9391; 7079; 9806; 9969; 10128; 10140; 10181; 10365; 10577; 10716; 11051; 59336; 51232; 79190; 79192; 23369; 79444; 440097; 79664; 79809; 89887; 81610; 81848; 114991; 55135; 51334; 84334; 84749; 9373; 23051; 9529; 153129; 54915; 55022; 112936; 645121; 9258; 219409; 22843; 23152; 730249; 23417; 23654; 23770; 56897; 57007; 57616; 57721; 6297; 22894; 59335; 26973; 64783; 55844; 105378952; 128553; 63951; 392617; 27244	BPTF; TIMP4; LRPPRC; SALL2; MFHAS1; ACOD1; SULF1; NUDT21; AGT; FKBP8; MAP3K3; NTRK2; MED13; NUP214; PTBP1; IRX6; IRX1; TLE1; METTL14; PPP2R2D; SLC38A9; USP30; ELFN1; KRAS; MLYCD; DNAJA3; PRR16; PID1; FOXK2; TBR1; KAT2A; CIAO1; ICE2; YTHDF1; MAPKAPK2; PLXNB2; PPM1E; CHD4; GSX1; NPC2; GRM4; DLX1; TSHZ2; TSHZ3; HOXC11; UBA3; SHH; ZNF628; TACR3; PRDM12; PRDM13; ZNF618; INSM1; APOPT1; SPOCK2; SESN1; BAG5; CLYBL; FOSB; SPRY4; FLT1; ZBTB17; ZHX3; HOXA10; USF3; CCPG1; RBM15; PDCD5; ARID3A; DIS3; UNG; PUM2; VPS26B; IRS2; CIC; RBM5; BIRC7; WRNIP1; MAP2K5; MYOG; FAM83D; TOB1; CHORDC1; ALX3; CCNI2; KLF18; NPAS1; BRPF1; HNF1A; MED14; KLF2; CNOT3; PSMC5; ATN1; WRAP53; PLAA; PBX1; DBX2; BCL6; DMRTA1; TTC21B; ACKR3; ARHGAP35; CTNNBIP1; CRIM1; WNT11	6130	964
0.00467924706604	0.352620741398	GO:0010468	b	5	regulation of gene expression	183; 257; 604; 1108; 1745; 1820; 1822; 2186; 2354; 2648; 2909; 3206; 3227; 3607; 3642; 3845; 4656; 4849; 4850; 4861; 4915; 5087; 5607; 5705; 5725; 6159; 56998; 6469; 6927; 7088; 7481; 7709; 7862; 8021; 8195; 23213; 8483; 9039; 9093; 205717; 9141; 9236; 9261; 9282; 9391; 9969; 10128; 10140; 10181; 10365; 730249; 10716; 11051; 59336; 79190; 79192; 23369; 79444; 440097; 79664; 79809; 89887; 114991; 51334; 23051; 283742; 54915; 55022; 219409; 23152; 23770; 57616; 57721; 6297; 22894; 59335; 64783; 105378952; 128553; 161829; 63951; 10767	BPTF; CIC; RBM5; KLF18; FOXK2; FAM98B; BIRC7; FOSB; TOB1; TBR1; KAT2A; ACOD1; CIAO1; ICE2; YTHDF1; CCPG1; NPAS1; MAP2K5; NUDT21; AGT; MYOG; MAPKAPK2; LRPPRC; MED13; RPL29; CHD4; ALX3; ZHX3; PUM2; GSX1; NTRK2; HOXA10; USF3; BRPF1; HNF1A; MED14; KLF2; RBM15; SULF1; CNOT3; PTBP1; KRAS; IRX1; DLX1; METTL14; CNOT4; DBX2; HBS1L; FKBP8; TSHZ2; TSHZ3; HOXC11; NUP214; DIS3; ATN1; UBA3; SALL2; SHH; ZBTB17; MKKS; PBX1; ARID3A; DNAJA3; PDCD5; PRDM12; PRDM13; ZNF618; DMRTA1; TTC21B; ZNF628; INSM1; CILP; IRX6; PRR16; ARHGAP35; EXD1; CTNNBIP1; PID1; PSMC5; TLE1; BCL6; WNT11	4492	714
0.00553743637722	0.220836633341	GO:0006099	b	3	tricarboxylic acid cycle	1743; 4191; 55526; 8801	DHTKD1; DLST; SUCLG2; MDH2	33	9
0.00553743637722	0.352620741398	GO:0006101	b	5	citrate metabolic process	1743; 4191; 8801; 55526	SUCLG2; DLST; MDH2; DHTKD1	34	9
0.00567092673927	0.350770390544	GO:0009954	b	4	proximal/distal pattern formation	1745; 3206; 3227; 5087; 79192	HOXC11; PBX1; IRX1; DLX1; HOXA10	32	14
0.00567092673927	0.352620741398	GO:0007156	b	5	homophilic cell adhesion via plasma membrane adhesion molecules	1002; 1016; 54549; 23654; 64881	PLXNB2; CDH18; SDK2; PCDH20; CDH4	170	14
0.00567092673927	0.352620741398	GO:0051965	b	5	positive regulation of synapse assembly	4915; 5021; 84189; 54674; 11141	SLITRK6; IL1RAPL1; LRRN3; NTRK2; OXTR	67	14
0.00592743740661	0.352620741398	GO:0051252	b	5	regulation of RNA metabolic process	183; 257; 604; 1108; 1745; 1820; 1822; 2186; 2354; 2648; 2909; 3206; 3227; 3607; 3642; 3845; 4656; 4849; 4861; 5087; 5607; 5705; 5725; 56998; 6469; 6927; 7088; 7481; 7709; 7862; 8021; 23213; 9039; 9093; 205717; 9236; 9261; 9282; 9391; 9969; 10128; 10140; 10181; 10365; 730249; 10716; 11051; 59336; 79190; 79192; 23369; 440097; 79664; 79809; 89887; 114991; 23051; 55022; 219409; 23152; 23770; 57616; 57721; 6297; 22894; 59335; 64783; 105378952; 128553; 63951	BPTF; CIC; RBM5; KLF18; FOXK2; FOSB; TOB1; TBR1; KAT2A; ACOD1; CIAO1; ICE2; SULF1; MAP2K5; NUDT21; AGT; MYOG; MAPKAPK2; LRPPRC; DLX1; ZBTB17; CHD4; ALX3; ZHX3; PUM2; GSX1; NPAS1; HOXA10; USF3; BRPF1; HNF1A; MED14; KLF2; RBM15; CNOT3; PTBP1; KRAS; IRX1; PSMC5; METTL14; DBX2; FKBP8; TSHZ2; TSHZ3; HOXC11; NUP214; DIS3; ATN1; UBA3; SALL2; SHH; CCPG1; MED13; PBX1; ARID3A; DNAJA3; IRX6; PRDM12; PRDM13; ZNF618; DMRTA1; TTC21B; ZNF628; INSM1; ARHGAP35; CTNNBIP1; PID1; TLE1; BCL6; WNT11	3795	597
