p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00580676384669	0.289471810041	GO:0006720	b	4	isoprenoid metabolic process	1798; 2222; 4598; 112724; 27235; 64577	DPAGT1; ALDH8A1; RDH13; MVK; FDFT1; COQ2	129	23
0.00678960367644	0.289471810041	GO:0050919	b	4	negative chemotaxis	7474; 8482; 56920; 91584	WNT5A; SEMA7A; SEMA3G; PLXNA4	41	11
0.00690253774682	0.301005302095	GO:0048167	b	3	regulation of synaptic plasticity	1816; 6722; 10769; 81832; 347730; 440275; 266743	DRD5; SRF; PLK2; EIF2AK4; LRRTM1; NETO1; NPAS4	179	31
0.00712226774083	0.161438068792	GO:0044420	c	2	extracellular matrix component	1282; 1295; 10516	COL8A1; FBLN5; COL4A1	49	6
0.00712226774083	0.289471810041	GO:0072189	b	4	ureter development	2294; 6495; 27031	NPHP3; FOXF1; SIX1	13	6
0.00726564522299	0.301005302095	GO:0008360	b	3	regulation of cell shape	9948; 10810; 10979; 23580; 91584; 27289	WDR1; WASF3; PLXNA4; FERMT2; RND1; CDC42EP4	149	24
0.00728885852622	0.289471810041	GO:0007187	b	4	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	146; 147; 577; 1816; 2775; 3361; 5745; 55366	PTH1R; HTR5A; ADRA1B; ADRA1D; LGR4; GNAO1; DRD5; ADGRB3	255	39
0.00737666545022	0.375423934619	GO:0051960	b	5	regulation of nervous system development	577; 1620; 4038; 5274; 5756; 6495; 6722; 6993; 7474; 8482; 9948; 10769; 10810; 81532; 347730; 440275; 54626; 55198; 56920; 11075; 91584; 27031	STMN2; PLK2; NPHP3; WASF3; DYNLT1; SIX1; LRRTM1; SERPINI1; ADGRB3; SRF; WDR1; APPL2; MOB2; SEMA7A; HES2; BRINP1; TWF1; SEMA3G; LRP4; EIF2AK4; PLXNA4; WNT5A	894	170
0.00855526703689	0.299845795916	GO:0034613	b	4	cellular protein localization	142; 701; 1315; 55696; 3155; 4000; 4038; 4736; 4792; 5756; 5873; 6495; 6727; 6993; 7474; 8506; 9211; 9868; 10516; 10527; 10979; 10981; 11043; 11231; 7545; 51308; 29916; 79735; 83548; 51179; 51496; 53407; 54875; 55198; 22841; 23379; 27237; 51520	BUB1B; NFKBIA; SEC63; CNTNAP1; ICE1; LGI1; MID2; TOMM70; FBLN5; RAB32; SNX11; DYNLT1; SIX1; COG3; SRP14; RPL10A; REEP2; LARS; ARHGEF16; RAB11FIP2; HMGCL; ZIC1; PARP1; FERMT2; APPL2; STX18; LMNA; HAO2; TWF1; RAB27A; CNTLN; LRP4; CTDSPL2; RBM22; COPB1; IPO7; WNT5A; TBC1D17	1851	346
0.00897230815879	0.325246170756	GO:0007613	b	3	memory	1620; 6722; 10769; 81832; 440275; 266743	NPAS4; SRF; PLK2; EIF2AK4; NETO1; BRINP1	117	25
0.00916545765723	0.299845795916	GO:0072001	b	4	renal system development	1282; 2294; 4038; 4868; 6495; 7474; 11231; 51668; 3037; 55366; 27031	LGR4; LRP4; SIX1; SEC63; NPHP3; HSPB11; FOXF1; COL4A1; NPHS1; WNT5A; HAS2	290	66
0.00916794699743	0.299845795916	GO:0001655	b	4	urogenital system development	1282; 2294; 4038; 4868; 6495; 55840; 7474; 11231; 51668; 3037; 55366; 27031	LGR4; LRP4; SIX1; SEC63; NPHP3; HSPB11; EAF2; FOXF1; COL4A1; NPHS1; WNT5A; HAS2	327	75
0.00959133259505	0.375423934619	GO:0051985	b	5	negative regulation of chromosome segregation	701; 84101; 472; 348654	USP44; ATM; GEN1; BUB1B	45	12
0.00959133259505	0.375423934619	GO:0010464	b	5	regulation of mesenchymal cell proliferation	2294; 4000; 6495; 7474	WNT5A; LMNA; FOXF1; SIX1	34	12
