p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000214213755717	0.0293044417821	GO:0009855	b	4	determination of bilateral symmetry	2294; 3549; 4088; 4851; 6722; 7474; 10660; 118856; 26585; 27019; 27031	ENSG00000166923; ENSG00000122735; ENSG00000114251; ENSG00000166949; ENSG00000113971; ENSG00000138136; ENSG00000154485; ENSG00000103241; ENSG00000148400; ENSG00000163501; ENSG00000112658	125	41
0.000270288934785	0.0238529984948	GO:0007612	b	3	learning	1816; 2915; 3274; 5577; 6722; 8554; 10882; 81832; 440275; 54413; 266743	ENSG00000168959; ENSG00000174576; ENSG00000131094; ENSG00000033800; ENSG00000169676; ENSG00000166342; ENSG00000113749; ENSG00000128829; ENSG00000196338; ENSG00000005249; ENSG00000112658	143	42
0.000277661618294	0.0316534244855	GO:0099068	b	4	postsynapse assembly	4038; 7474; 347730; 54413; 94030	ENSG00000114251; ENSG00000196338; ENSG00000162951; ENSG00000134569; ENSG00000131409	32	9
0.000314417369475	0.0604729407291	GO:0030104	b	5	water homeostasis	360; 2692; 5577; 6722; 79152; 3037; 22841; 126695	ENSG00000165272; ENSG00000175707; ENSG00000103089; ENSG00000107560; ENSG00000106128; ENSG00000170961; ENSG00000005249; ENSG00000112658	69	24
0.000340618342785	0.0332832780664	GO:0050920	b	4	regulation of chemotaxis	3146; 4088; 4851; 7474; 729230; 8482; 56920; 57118; 91584; 26585; 158747; 57715; 65125	ENSG00000166923; ENSG00000010319; ENSG00000166949; ENSG00000114251; ENSG00000221866; ENSG00000095539; ENSG00000189403; ENSG00000130150; ENSG00000138623; ENSG00000121807; ENSG00000183049; ENSG00000060237; ENSG00000148400	208	57
0.000386891020062	0.0186221138508	GO:0060076	c	2	excitatory synapse	5332; 3765; 81832; 347730; 54413; 392617	ENSG00000101333; ENSG00000166342; ENSG00000225968; ENSG00000162728; ENSG00000162951; ENSG00000196338	48	14
0.000477490098739	0.0186221138508	GO:0000974	c	2	Prp19 complex	55696; 56949; 25949	ENSG00000086589; ENSG00000076924; ENSG00000117614	14	3
0.000479893504376	0.0410308946242	GO:0000902	b	4	cell morphogenesis	64405; 2050; 3274; 3549; 4038; 4148; 4168; 4851; 4884; 6722; 7474; 8482; 8506; 23303; 8994; 9211; 9948; 10395; 23603; 10810; 10979; 51092; 113246; 3037; 440275; 54413; 23580; 56896; 56920; 91584; 26050; 26585; 27289; 57715; 63978; 22903	ENSG00000196411; ENSG00000197892; ENSG00000144791; ENSG00000149577; ENSG00000132031; ENSG00000128829; ENSG00000108797; ENSG00000148400; ENSG00000073712; ENSG00000108231; ENSG00000221866; ENSG00000071127; ENSG00000132970; ENSG00000138623; ENSG00000101977; ENSG00000157851; ENSG00000196338; ENSG00000112658; ENSG00000132640; ENSG00000114251; ENSG00000095539; ENSG00000113749; ENSG00000171246; ENSG00000111678; ENSG00000164741; ENSG00000163501; ENSG00000166923; ENSG00000010319; ENSG00000147596; ENSG00000172602; ENSG00000179604; ENSG00000134569; ENSG00000165300; ENSG00000149654; ENSG00000110880; ENSG00000170961	1017	262
0.000617619959481	0.0890916791551	GO:0007368	b	5	determination of left/right symmetry	2294; 3549; 4088; 4851; 6722; 7474; 10660; 118856; 27019; 27031	ENSG00000122735; ENSG00000114251; ENSG00000166949; ENSG00000113971; ENSG00000138136; ENSG00000154485; ENSG00000103241; ENSG00000148400; ENSG00000163501; ENSG00000112658	115	39
0.000892276443548	0.0614605994381	GO:0002548	b	4	monocyte chemotaxis	3146; 6364; 729230; 26585; 158747	ENSG00000130150; ENSG00000166923; ENSG00000115009; ENSG00000121807; ENSG00000189403	70	11
0.000898546775411	0.0614605994381	GO:0030182	b	4	neuron differentiation	347; 1620; 2050; 2775; 3146; 3549; 4038; 4168; 4851; 4884; 5274; 5756; 6096; 6495; 6722; 7474; 8482; 8506; 23303; 9211; 10660; 10769; 10882; 113246; 81532; 114788; 118427; 112724; 84530; 440275; 54413; 23271; 56896; 56920; 57118; 11075; 57662; 91584; 26050; 26281; 27289; 57715; 30819; 65125; 22903	ENSG00000196411; ENSG00000189058; ENSG00000087258; ENSG00000078725; ENSG00000163536; ENSG00000197892; ENSG00000128829; ENSG00000182208; ENSG00000108797; ENSG00000165300; ENSG00000148400; ENSG00000138136; ENSG00000108231; ENSG00000060237; ENSG00000118733; ENSG00000118200; ENSG00000076826; ENSG00000138623; ENSG00000151239; ENSG00000139767; ENSG00000101977; ENSG00000157851; ENSG00000196338; ENSG00000104435; ENSG00000112658; ENSG00000131094; ENSG00000132640; ENSG00000114251; ENSG00000160439; ENSG00000095539; ENSG00000171246; ENSG00000111678; ENSG00000183049; ENSG00000163501; ENSG00000078579; ENSG00000010319; ENSG00000198963; ENSG00000172602; ENSG00000145632; ENSG00000134569; ENSG00000164796; ENSG00000221866; ENSG00000120049; ENSG00000126778; ENSG00000189403	1338	362
0.00103445729755	0.0730326852071	GO:0050891	b	3	multicellular organismal water homeostasis	360; 5577; 6722; 79152; 3037; 22841; 126695	ENSG00000165272; ENSG00000175707; ENSG00000103089; ENSG00000107560; ENSG00000170961; ENSG00000005249; ENSG00000112658	65	22
0.00107219994265	0.0666713418886	GO:0048247	b	4	lymphocyte chemotaxis	6364; 7474; 729230; 65125	ENSG00000114251; ENSG00000060237; ENSG00000115009; ENSG00000121807	65	7
0.00130251429847	0.114656119448	GO:0090109	b	5	regulation of cell-substrate junction assembly	347; 4088; 10395; 23603; 57662; 26585	ENSG00000189058; ENSG00000164741; ENSG00000166923; ENSG00000076826; ENSG00000110880; ENSG00000166949	61	17
0.00138871829416	0.114656119448	GO:0002688	b	5	regulation of leukocyte chemotaxis	3146; 7474; 729230; 57118; 26585; 158747; 65125	ENSG00000166923; ENSG00000114251; ENSG00000183049; ENSG00000130150; ENSG00000060237; ENSG00000121807; ENSG00000189403	112	23
0.00143226422174	0.0816390606391	GO:0050919	b	4	negative chemotaxis	7474; 8482; 56920; 91584; 57715	ENSG00000114251; ENSG00000138623; ENSG00000010319; ENSG00000095539; ENSG00000221866	41	12
0.00179867213274	0.094637826061	GO:1901201	b	4	regulation of extracellular matrix assembly	4088; 4851; 3037	ENSG00000170961; ENSG00000166949; ENSG00000148400	9	4
0.00182677844348	0.114656119448	GO:1903391	b	5	regulation of adherens junction organization	347; 4088; 10395; 23603; 57662; 26585	ENSG00000189058; ENSG00000164741; ENSG00000166923; ENSG00000076826; ENSG00000110880; ENSG00000166949	67	18
0.00183107749844	0.114656119448	GO:0002687	b	5	positive regulation of leukocyte migration	3146; 6364; 7474; 729230; 57118; 158747; 65125	ENSG00000114251; ENSG00000115009; ENSG00000183049; ENSG00000130150; ENSG00000060237; ENSG00000121807; ENSG00000189403	123	24
0.00201268473609	0.114656119448	GO:0051961	b	5	negative regulation of nervous system development	1620; 3418; 4038; 4168; 4851; 6993; 7474; 8482; 10660; 10769; 440275; 54413; 55198; 56920; 11075; 57715	ENSG00000136044; ENSG00000138136; ENSG00000138623; ENSG00000182054; ENSG00000146425; ENSG00000095539; ENSG00000145632; ENSG00000134569; ENSG00000078725; ENSG00000104435; ENSG00000114251; ENSG00000010319; ENSG00000128829; ENSG00000101977; ENSG00000196338; ENSG00000148400	300	93
0.00215152728505	0.111232840238	GO:0032989	b	3	cellular component morphogenesis	64405; 2050; 3274; 3549; 4038; 4148; 4168; 4851; 4884; 6722; 7474; 8482; 8506; 23303; 8994; 9211; 9948; 10395; 23603; 10810; 10979; 51092; 113246; 3037; 440275; 54413; 23580; 56896; 56920; 91584; 26050; 26585; 27289; 57715; 63978; 22903	ENSG00000196411; ENSG00000197892; ENSG00000144791; ENSG00000149577; ENSG00000132031; ENSG00000128829; ENSG00000108797; ENSG00000148400; ENSG00000073712; ENSG00000108231; ENSG00000221866; ENSG00000071127; ENSG00000132970; ENSG00000138623; ENSG00000101977; ENSG00000157851; ENSG00000196338; ENSG00000112658; ENSG00000132640; ENSG00000114251; ENSG00000095539; ENSG00000113749; ENSG00000171246; ENSG00000111678; ENSG00000164741; ENSG00000163501; ENSG00000166923; ENSG00000010319; ENSG00000147596; ENSG00000172602; ENSG00000179604; ENSG00000134569; ENSG00000165300; ENSG00000149654; ENSG00000110880; ENSG00000170961	1119	284
0.00218850832078	0.114656119448	GO:0060284	b	5	regulation of cell development	1620; 3418; 4038; 4168; 4851; 5139; 5274; 5756; 6495; 6722; 6993; 7474; 729230; 8482; 23303; 9948; 23603; 10660; 10769; 81532; 114788; 3037; 440275; 54413; 54626; 644943; 55198; 23271; 56920; 57118; 11075; 91584; 26281; 57715	ENSG00000197892; ENSG00000172572; ENSG00000136044; ENSG00000146425; ENSG00000078725; ENSG00000163536; ENSG00000121807; ENSG00000128829; ENSG00000182208; ENSG00000148400; ENSG00000221866; ENSG00000071127; ENSG00000118200; ENSG00000138623; ENSG00000151239; ENSG00000101977; ENSG00000196338; ENSG00000104435; ENSG00000112658; ENSG00000114251; ENSG00000189431; ENSG00000138136; ENSG00000095539; ENSG00000183049; ENSG00000069812; ENSG00000078579; ENSG00000010319; ENSG00000182054; ENSG00000145632; ENSG00000134569; ENSG00000110880; ENSG00000126778; ENSG00000170961; ENSG00000164796	910	264
0.00220575037299	0.111232840238	GO:0048167	b	3	regulation of synaptic plasticity	1816; 2915; 3274; 3745; 6722; 10769; 81832; 347730; 440275; 54413; 266743	ENSG00000168959; ENSG00000174576; ENSG00000169676; ENSG00000166342; ENSG00000145632; ENSG00000158445; ENSG00000162951; ENSG00000113749; ENSG00000128829; ENSG00000196338; ENSG00000112658	179	53
