p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000306248441285	0.0179113124466	GO:0032774	b	5	RNA biosynthetic process	90; 182; 1386; 1653; 1810; 2103; 2626; 2957; 3082; 3221; 4088; 4294; 4487; 4602; 4778; 4780; 4783; 5075; 5138; 5453; 22797; 5828; 6018; 170302; 6601; 6656; 6926; 6932; 7043; 7110; 7298; 7756; 8079; 8318; 8403; 9270; 9326; 9611; 140685; 9984; 22980; 10049; 10102; 10265; 11267; 10743; 11007; 11315; 79191; 57106; 83595; 100125288; 84627; 84969; 85416; 54386; 55646; 22904; 23462; 23636; 57167; 153572; 57473; 57474; 100131390; 26036; 27324; 27336; 403341; 83879; 3170; 30012; 391723	SMARCC2; CCDC85B; TGFB3; ACVR1; SP9; HELT; ZNF512B; HOXC4; TERF2IP; SMAD3; TBX3; GTF2A1; ZNF490; SOX1; ITGB1BP1; THOC1; NCOR1; ZNF451; MLF2; NUP62; TYMS; TSFM; NFE2L2; PARK7; SOX14; DNAJB6; SOX7; RAI1; ZIC5; NFE2; FOXA2; NFIL3; IRX5; MSX1; MYB; ZBTB34; IRX3; TOX2; ZNHIT3; ZNF207; POU3F1; TCF7; TFEC; ESRRB; CDCA7; TMF1; ZGLP1; SALL4; PAX1; SNF8; HTATSF1; TCF25; HGF; GATA4; NAT14; TOX3; HEY1; SBNO2; PEX2; TLX3; DR1; RLF; PDE2A; MAP3K10; ARX; ZNF469; LYAR; DDX1; ZBTB46; CDC45; IRX2; JAG1; ATF2	3705	582
0.000306538514522	0.0179113124466	GO:0006351	b	5	transcription, DNA-templated	90; 182; 1386; 1810; 2103; 2626; 2957; 3082; 3221; 4088; 4294; 4487; 4602; 4778; 4780; 4783; 5075; 5138; 5453; 22797; 5828; 6018; 170302; 6601; 6656; 6926; 6932; 7043; 7110; 7298; 7756; 8079; 8318; 8403; 9270; 9326; 9611; 140685; 9984; 22980; 10049; 10102; 10265; 11267; 10743; 11007; 11315; 79191; 57106; 83595; 100125288; 84627; 84969; 85416; 54386; 55646; 22904; 23462; 23636; 57167; 153572; 57473; 57474; 100131390; 26036; 27324; 27336; 403341; 83879; 3170; 30012; 391723	SMARCC2; CCDC85B; TGFB3; ACVR1; SP9; HELT; HOXC4; TERF2IP; SMAD3; TBX3; GTF2A1; ZNF490; SOX1; ITGB1BP1; THOC1; NCOR1; ZNF451; MLF2; NUP62; TYMS; TSFM; NFE2L2; PARK7; SOX14; DNAJB6; SOX7; RAI1; ZIC5; NFE2; FOXA2; NFIL3; IRX5; MSX1; MYB; ZBTB34; IRX3; IRX2; ZNHIT3; ZNF207; POU3F1; TCF7; TFEC; ESRRB; CDCA7; TMF1; ZGLP1; SALL4; PAX1; SNF8; HTATSF1; TCF25; HGF; GATA4; NAT14; TOX3; HEY1; SBNO2; PEX2; TLX3; DR1; RLF; PDE2A; MAP3K10; ARX; ZNF469; LYAR; TOX2; ZBTB46; CDC45; ZNF512B; JAG1; ATF2	3645	572
0.000327094476333	0.0145557041968	GO:0033613	m	4	activating transcription factor binding	1386; 2626; 3221; 4088; 4780; 6926; 9611	NFE2L2; HOXC4; SMAD3; TBX3; GATA4; NCOR1; ATF2	76	17
0.000332374870144	0.0179113124466	GO:0003158	b	5	endothelium development	90; 182; 5138; 7122; 7477; 9475; 83605; 23462	HEY1; ACVR1; CCM2; ROCK2; PDE2A; JAG1; CLDN5; WNT7B	120	22
0.00042899773063	0.0679961403048	GO:0010171	b	3	body morphogenesis	4487; 7043; 7122; 10159; 83716; 64220	CRISPLD2; TGFB3; STRA6; ATP6AP2; MSX1; CLDN5	51	13
0.00046372883646	0.0905766778403	GO:1905314	b	4	semi-lunar valve development	182; 2626; 9475; 23462; 64220	STRA6; GATA4; JAG1; ROCK2; HEY1	36	9
0.000482340775224	0.0905766778403	GO:0009889	b	4	regulation of biosynthetic process	33; 90; 182; 1386; 1653; 1810; 2103; 170302; 2626; 2957; 3082; 3221; 4088; 4294; 4487; 4602; 4778; 4780; 4783; 5075; 5138; 5453; 22797; 5828; 6018; 6601; 6656; 6926; 6932; 7043; 7110; 7298; 7756; 8079; 8318; 8403; 9270; 9326; 9611; 140685; 9984; 22980; 10049; 10102; 10265; 11267; 10743; 11007; 11315; 142891; 79191; 51441; 113251; 57106; 83595; 100125288; 84627; 221662; 84969; 85416; 54386; 54550; 55239; 55646; 22904; 23462; 56339; 23636; 57167; 153572; 57473; 57474; 100131390; 25825; 26036; 27324; 27336; 403341; 83879; 3170; 30012; 391723	SMARCC2; HELT; TGFB3; ACVR1; SP9; METTL3; HOXC4; TERF2IP; SMAD3; TBX3; GTF2A1; ZNF490; LARP4; SOX1; ACADL; THOC1; NCOR1; ZNF451; MLF2; OGFOD1; TYMS; TSFM; NFE2L2; PARK7; ZBTB34; SOX14; DNAJB6; SOX7; RAI1; ZIC5; NFE2; ZNF512B; NFIL3; IRX5; MSX1; MYB; SAMD8; NECAB2; IRX3; TOX2; ZNHIT3; ZNF207; POU3F1; TCF7; FOXA2; TFEC; ESRRB; CDCA7; TMF1; ZGLP1; SALL4; TLX3; PEX2; PAX1; SNF8; HTATSF1; TCF25; HGF; NUP62; GATA4; NAT14; TOX3; HEY1; SBNO2; BACE2; JAG1; YTHDF2; DR1; ITGB1BP1; RLF; PDE2A; MAP3K10; ARX; RBM24; ZNF469; LYAR; DDX1; ZBTB46; CDC45; IRX2; CCDC85B; ATF2	4246	682
0.000549281331165	0.0223551349389	GO:0043565	m	5	sequence-specific DNA binding	1386; 2103; 2626; 3221; 4088; 4487; 4602; 4778; 4780; 4783; 5075; 5453; 22797; 170302; 6601; 6656; 6926; 6932; 8318; 8403; 9611; 10265; 79191; 100125288; 84969; 85416; 54386; 23462; 153572; 26036; 27324; 3170; 30012; 391723	SMARCC2; HELT; HOXC4; SMAD3; TBX3; SOX1; NCOR1; ZNF451; NFE2L2; SOX14; ZIC5; NFE2; NFIL3; IRX5; MSX1; MYB; IRX3; IRX2; POU3F1; TFEC; ESRRB; ZGLP1; PAX1; TERF2IP; TCF7; GATA4; HEY1; ARX; TLX3; FOXA2; TOX3; TOX2; CDC45; ATF2	1134	221
0.000654663587107	0.0317511839747	GO:0001837	b	5	epithelial to mesenchymal transition	90; 182; 3082; 4088; 4487; 7043; 23462; 3170	TGFB3; ACVR1; SMAD3; FOXA2; HGF; MSX1; JAG1; HEY1	131	24
0.000696229072488	0.0905766778403	GO:0007229	b	4	integrin-mediated signaling pathway	102; 1307; 1793; 3694; 9270; 83605	ITGB6; DOCK1; CCM2; ADAM10; COL16A1; ITGB1BP1	102	14
0.000746442218518	0.0905766778403	GO:0042982	b	4	amyloid precursor protein metabolic process	102; 9475; 54550; 25825	ADAM10; BACE2; NECAB2; ROCK2	53	6
0.000898274278094	0.0396057295342	GO:0019219	b	5	regulation of nucleobase-containing compound metabolic process	90; 182; 1386; 1653; 1810; 2103; 2626; 2957; 3082; 3221; 4088; 4294; 4487; 4602; 4778; 4780; 4783; 5075; 5138; 5453; 22797; 5828; 6018; 170302; 6601; 6656; 6926; 6932; 7043; 7110; 7298; 7756; 8079; 8318; 8403; 9270; 9326; 9611; 140685; 9984; 22980; 10049; 10102; 10265; 11267; 10743; 11007; 11315; 79191; 51441; 57106; 83595; 100125288; 84627; 221662; 84969; 85416; 54386; 55646; 22904; 23462; 23514; 56339; 23636; 57167; 153572; 57473; 57474; 100131390; 26036; 27324; 27336; 403341; 83879; 3170; 30012; 391723	SMARCC2; CCDC85B; TGFB3; ACVR1; SP9; HELT; METTL3; HOXC4; TERF2IP; SMAD3; TBX3; GTF2A1; ZNF490; SOX1; ITGB1BP1; THOC1; NCOR1; SPIDR; ZNF451; MLF2; NUP62; TYMS; TSFM; NFE2L2; PARK7; SOX14; DNAJB6; SOX7; RAI1; ZIC5; NFE2; ZNF512B; NFIL3; IRX5; MSX1; MYB; ZBTB34; IRX3; TOX2; ZNHIT3; ZNF207; POU3F1; TCF7; FOXA2; TFEC; ESRRB; CDCA7; TMF1; ZGLP1; SALL4; TLX3; PAX1; SNF8; HTATSF1; TCF25; HGF; GATA4; NAT14; TOX3; HEY1; SBNO2; PEX2; YTHDF2; DR1; RLF; PDE2A; MAP3K10; ARX; RBM24; ZNF469; LYAR; DDX1; ZBTB46; CDC45; IRX2; JAG1; ATF2	4070	643
0.000927248512645	0.0905766778403	GO:0007507	b	4	heart development	90; 182; 1386; 2626; 4088; 4487; 6926; 7043; 7122; 9475; 22980; 11174; 80114; 83605; 221662; 23462; 23767; 57167; 391723; 64220	HELT; HEY1; TGFB3; ACVR1; SALL4; STRA6; CCM2; BICC1; ROCK2; SMAD3; TBX3; RBM24; ADAMTS6; TCF25; MSX1; GATA4; JAG1; CLDN5; FLRT3; ATF2	542	109
0.000971962388647	0.0288348841965	GO:0001067	m	4	regulatory region nucleic acid binding	1386; 1810; 2103; 170302; 2626; 3221; 4088; 4487; 4602; 4778; 4780; 4783; 5075; 22797; 6601; 6656; 6926; 6932; 9611; 10743; 11315; 83595; 84969; 85416; 23462; 26036; 27324; 3170; 391723	SMARCC2; HELT; HOXC4; SMAD3; TBX3; SOX1; SOX7; NCOR1; ZNF451; NFE2L2; PARK7; RAI1; ZIC5; NFE2; NFIL3; MSX1; MYB; TCF7; TFEC; ESRRB; PAX1; GATA4; HEY1; DR1; ARX; FOXA2; TOX3; TOX2; ATF2	926	184
0.000971962388647	0.0223551349389	GO:0044212	m	5	transcription regulatory region DNA binding	1386; 1810; 2103; 2626; 3221; 4088; 4487; 4602; 4778; 4780; 4783; 5075; 22797; 170302; 6601; 6656; 6926; 6932; 9611; 10743; 11315; 83595; 84969; 85416; 23462; 26036; 27324; 3170; 391723	SMARCC2; HELT; HOXC4; SMAD3; TBX3; SOX1; SOX7; NCOR1; ZNF451; NFE2L2; PARK7; RAI1; ZIC5; NFE2; NFIL3; MSX1; MYB; TCF7; TFEC; ESRRB; PAX1; GATA4; HEY1; DR1; ARX; FOXA2; TOX3; TOX2; ATF2	924	184
0.00123926084503	0.0905766778403	GO:0018130	b	4	heterocycle biosynthetic process	90; 182; 1032; 1386; 1644; 1653; 1810; 2103; 170302; 2626; 2957; 3082; 3221; 4088; 4294; 4487; 4521; 4602; 4778; 4780; 4783; 5075; 5138; 5453; 22797; 5828; 6018; 6601; 6656; 6926; 6932; 7043; 7110; 6785; 7298; 7756; 8079; 8318; 8403; 9270; 9326; 9611; 140685; 9984; 22980; 10049; 10102; 10265; 11267; 10743; 11007; 11315; 11332; 79191; 80347; 57106; 83595; 51000; 100125288; 84627; 84969; 85416; 54386; 55034; 55646; 22904; 23462; 23636; 57167; 153572; 57473; 57474; 100131390; 26036; 27324; 27336; 403341; 83879; 3170; 30012; 391723	SMARCC2; HELT; TGFB3; ACVR1; SP9; MOCOS; ZNF512B; HOXC4; TERF2IP; SMAD3; DDC; GTF2A1; ZNF490; SOX1; ITGB1BP1; THOC1; NCOR1; COASY; MLF2; NUP62; TFEC; TYMS; TSFM; NFE2L2; PARK7; SOX14; DNAJB6; SOX7; RAI1; ZIC5; NFE2; FOXA2; NFIL3; IRX5; MSX1; MYB; ZBTB34; IRX3; TOX2; ZNHIT3; ZNF207; POU3F1; TCF7; CDKN2D; ESRRB; NUDT1; TMF1; ZGLP1; ZNF451; SALL4; TLX3; PEX2; PAX1; SNF8; HTATSF1; TCF25; HGF; ACOT7; GATA4; NAT14; TOX3; HEY1; SBNO2; JAG1; TBX3; DR1; SLC35B3; RLF; PDE2A; MAP3K10; ARX; ELOVL4; ZNF469; LYAR; DDX1; ZBTB46; CDC45; IRX2; CCDC85B; CDCA7; ATF2	4285	691
0.00133034918372	0.0905766778403	GO:0048863	b	4	stem cell differentiation	90; 182; 2103; 2626; 4487; 4602; 4780; 9037; 51441; 221662; 54910; 56339	JAG1; ACVR1; SEMA5A; ESRRB; NFE2L2; METTL3; SEMA4C; YTHDF2; RBM24; MSX1; GATA4; MYB	206	52
0.00138907086771	0.0905766778403	GO:0044271	b	4	cellular nitrogen compound biosynthetic process	90; 182; 1032; 1386; 1644; 1653; 1810; 2103; 170302; 2626; 2678; 2686; 2957; 3082; 3221; 4088; 4294; 4487; 4521; 4602; 4701; 4778; 4780; 4783; 5075; 5138; 5453; 22797; 5828; 6018; 6132; 6158; 6601; 6656; 6926; 6932; 7043; 7110; 6785; 7298; 7756; 8079; 8318; 8403; 9270; 9326; 9514; 9611; 140685; 9984; 22980; 10049; 10102; 10166; 10265; 10352; 11267; 10743; 11007; 11315; 11332; 142891; 79191; 51441; 80347; 113251; 57106; 83595; 51000; 100125288; 84627; 221662; 84969; 85416; 54386; 55239; 55646; 22904; 23462; 56339; 23636; 57167; 153572; 57473; 57474; 100131390; 26036; 27324; 27336; 403341; 83879; 3170; 30012; 391723; 162417	SMARCC2; SLC25A15; GATA4; TSFM; NFE2L2; PARK7; IRX5; MYB; IRX3; IRX2; ZNF207; LARP4; CDKN2D; TMF1; TERF2IP; ACOT7; THOC1; DR1; FOXA2; LYAR; DDX1; HELT; RLF; RPL8; HOXC4; YTHDF2; ZNF451; SOX14; ZIC5; NFE2; NFIL3; SAMD8; ZBTB34; TCF7; TFEC; NUDT1; PAX1; DDC; OGFOD1; PEX2; RBM24; TOX3; TOX2; SNF8; SMAD3; TBX3; NCOR1; COASY; MLF2; NUP62; DNAJB6; TCF25; NDUFA7; ZGLP1; SALL4; HTATSF1; NAT14; HEY1; METTL3; CDC45; CCDC85B; TGFB3; ACVR1; SP9; GTF2A1; ZNF490; GAL3ST1; SOX1; ITGB1BP1; SOX7; RPL28; WARS2; SLC35B3; RAI1; CDCA7; MSX1; JAG1; ZNHIT3; POU3F1; NAGS; ESRRB; GGT1; GGT7; HGF; ELOVL4; SBNO2; TLX3; ARX; PDE2A; MAP3K10; TYMS; ZNF469; ZBTB46; ATF2; ZNF512B	4906	841
0.00146762528431	0.0897680155081	GO:0060325	b	3	face morphogenesis	4487; 7043; 7122; 83716; 64220	MSX1; TGFB3; CLDN5; STRA6; CRISPLD2	32	11
0.00146762528431	0.0225035876927	GO:0001102	m	5	RNA polymerase II activating transcription factor binding	1386; 4088; 4780; 6926; 9611	NFE2L2; SMAD3; TBX3; NCOR1; ATF2	44	11
0.00159734261199	0.0897680155081	GO:0003179	b	3	heart valve morphogenesis	90; 182; 2626; 9475; 23462; 64220	ACVR1; STRA6; ROCK2; GATA4; JAG1; HEY1	50	16
0.00159734261199	0.0897680155081	GO:0003170	b	3	heart valve development	90; 182; 2626; 9475; 23462; 64220	ACVR1; STRA6; ROCK2; GATA4; JAG1; HEY1	56	16
0.00162223332756	0.0905766778403	GO:0006749	b	4	glutathione metabolic process	2678; 2686; 4780; 11315	NFE2L2; PARK7; GGT1; GGT7	54	7
0.00164245742883	0.0905766778403	GO:1901362	b	4	organic cyclic compound biosynthetic process	90; 182; 1032; 1386; 1644; 1653; 1810; 2103; 170302; 2626; 2957; 3082; 3221; 4088; 4294; 4487; 4521; 4602; 4778; 4780; 4783; 5075; 5138; 5453; 22797; 5828; 6018; 6601; 6656; 6926; 6932; 7043; 7110; 6785; 7298; 7756; 8079; 8318; 8403; 9270; 9326; 9611; 140685; 9984; 22980; 10049; 10102; 10265; 11267; 10743; 11007; 11315; 11332; 79191; 80347; 57106; 114883; 83595; 51000; 100125288; 84627; 84969; 85416; 54386; 55034; 55646; 22904; 23462; 23636; 57167; 153572; 57473; 57474; 100131390; 26036; 27324; 27336; 403341; 83879; 3170; 29881; 30012; 391723	SMARCC2; HELT; TGFB3; ACVR1; SP9; MOCOS; ZNF512B; HOXC4; TERF2IP; SMAD3; DDC; GTF2A1; ZNF490; SOX1; ITGB1BP1; THOC1; NCOR1; COASY; MLF2; NUP62; TFEC; TYMS; TSFM; NFE2L2; PARK7; SOX14; DNAJB6; SOX7; RAI1; ZNF469; NFE2; FOXA2; NFIL3; IRX5; MSX1; MYB; ZBTB34; IRX3; TOX2; ZNHIT3; ZNF207; POU3F1; TCF7; ZIC5; CDKN2D; ESRRB; NUDT1; TMF1; ZGLP1; NPC1L1; ZNF451; SALL4; TLX3; PEX2; PAX1; SNF8; HTATSF1; TCF25; HGF; ACOT7; GATA4; NAT14; TOX3; HEY1; SBNO2; JAG1; TBX3; DR1; SLC35B3; RLF; PDE2A; MAP3K10; ARX; ELOVL4; OSBPL9; LYAR; DDX1; ZBTB46; CDC45; IRX2; CCDC85B; CDCA7; ATF2	4434	718
0.00169907915788	0.0897680155081	GO:0048468	b	3	cell development	90; 102; 182; 1140; 1203; 132612; 1793; 1826; 170302; 2626; 3082; 3792; 4088; 4602; 4643; 4780; 5138; 5453; 6656; 6926; 7043; 7110; 7122; 7298; 7477; 94137; 401236; 8403; 9037; 9270; 9475; 10265; 79191; 51441; 81565; 83605; 100125288; 54328; 54910; 55118; 55646; 23462; 56339; 23767; 25825; 30012; 391723; 54434	RP1L1; TGFB3; ACVR1; HELT; MYO1E; DOCK1; SMAD3; ADAM10; TBX3; DSCAM; SOX1; ADAD1; SEMA4C; TLX3; CHRNB1; NFE2L2; METTL3; SOX14; SSH1; CLN5; IRX5; MYB; CLDN5; IRX3; POU3F1; TMF1; ZGLP1; CRTAC1; CCM2; FLRT3; NDEL1; HGF; GATA4; HEY1; BACE2; KEL; SEMA5A; YTHDF2; ARX; ITGB1BP1; STMND1; ROCK2; PDE2A; TYMS; LYAR; GPR173; JAG1; WNT7B	2110	366
0.00184805706095	0.0905766778403	GO:0060485	b	4	mesenchyme development	90; 182; 2626; 3082; 4088; 4487; 5075; 7043; 9037; 221662; 54910; 23462; 3170	TGFB3; ACVR1; SEMA5A; SMAD3; SEMA4C; RBM24; FOXA2; PAX1; HGF; MSX1; GATA4; JAG1; HEY1	266	61
