p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00216741460574	0.859186517188	GO:0048194	b	5	Golgi vesicle budding	1075; 6396; 6399; 399687; 9570; 10342; 10959; 26286; 51399; 23243; 254263; 27095	CTSC; TMED2; SEC13; TRAPPC2; TRAPPC4; MYO18A; CNIH2; ARFGAP3; GOSR2; TRAPPC3; TFG; ANKRD28	80	12
0.00267443428306	0.307544008369	GO:0098609	b	3	cell-cell adhesion	90; 182; 384; 604; 653; 677; 64405; 857; 939; 947; 1002; 1016; 1445; 1465; 1826; 1949; 2294; 3315; 3491; 4092; 4602; 5074; 5100; 5341; 5607; 5777; 5818; 6469; 6591; 6722; 6793; 170692; 7122; 7474; 7477; 7525; 1540; 8631; 9069; 9093; 10049; 10457; 51441; 79576; 80149; 80762; 81704; 266727; 114798; 57451; 83706; 3037; 51176; 84059; 8851; 54549; 3707; 56339; 23654; 23767; 11141; 57662; 57689; 9746; 255743; 27286; 257194; 53834; 29091; 3170; 64881	CLDN12; EFNB3; DOCK8; ACVR1; CDH18; STK10; SMAD7; CD34; FGFRL1; GPNMB; STXBP6; SNAI2; LRRC4C; ADGRV1; MDGA1; MAP2K5; ADAMTS18; DSCAM; LEF1; YES1; CAV1; PLXNB2; CLSTN3; SRF; IL1RAPL1; SLITRK1; DNAJB6; ZC3H12A; NDFIP1; NECTIN1; CDK5R1; FOXF1; SRPX2; MYB; TENM2; CDH4; HAS2; SDK2; SKAP1; CYR61; CSK; HSPB1; CDH22; CD27; ZFP36L1; NEGR1; FERMT3; FLRT3; ITPKB; SHH; PAWR; PLEK; PTPN6; PCDH8; DNAJA3; BMP5; JAG1; YTHDF2; CAMSAP3; ARG2; METTL3; CLDN5; NPNT; NKAP; FOXA2; CYLD; CSRP1; WNT5A; BCL6; PCDH20; WNT7B	819	96
0.00270499702781	0.307544008369	GO:0051239	b	3	regulation of multicellular organismal process	33; 90; 91; 102; 113; 133; 142; 147; 182; 183; 185; 285; 384; 388; 393; 66005; 577; 604; 653; 677; 708; 197358; 783; 857; 939; 947; 1002; 1072; 1175; 1312; 1386; 1392; 1445; 1620; 1638; 1653; 1745; 1746; 1793; 1826; 1870; 1949; 1969; 2034; 54626; 2103; 2202; 2288; 2309; 2321; 166336; 170302; 2624; 2626; 2627; 2648; 2775; 2821; 2903; 2909; 2911; 2931; 3082; 3227; 3315; 3397; 3475; 3491; 55198; 3665; 3694; 3720; 3760; 3775; 3792; 4000; 4005; 4038; 4052; 4060; 4086; 4088; 4091; 4092; 4094; 4131; 135228; 4157; 4208; 4215; 4487; 4593; 4602; 4609; 4656; 4772; 4778; 4780; 4792; 4825; 4849; 4850; 4868; 4915; 4920; 4929; 4986; 5021; 5087; 5090; 5140; 5152; 5274; 5341; 5361; 202018; 5458; 5469; 5495; 5501; 5562; 5607; 5756; 5777; 5818; 6096; 6198; 6223; 56998; 6327; 6469; 6495; 6496; 6591; 6658; 55727; 6692; 6722; 170692; 6870; 6899; 6926; 6993; 7043; 7057; 7110; 7122; 7186; 7220; 7253; 7336; 7374; 7453; 7474; 7476; 7477; 7480; 7481; 7504; 1540; 7976; 8038; 8195; 23213; 8314; 8322; 8323; 8326; 8403; 8456; 8482; 8578; 8717; 9037; 205717; 9261; 9270; 9474; 9475; 55966; 140685; 9727; 9935; 9948; 9982; 10021; 10140; 10159; 114907; 10265; 10365; 10371; 10417; 10457; 10464; 730249; 10622; 10631; 10716; 10769; 10810; 11051; 23704; 11315; 7482; 23236; 79068; 79102; 79152; 79191; 23369; 51441; 55773; 79576; 80005; 80149; 342371; 51665; 80762; 56172; 81532; 81565; 124925; 81832; 114609; 266727; 114798; 114990; 23473; 57611; 57622; 3037; 51052; 51176; 55170; 84059; 51374; 84189; 51804; 221662; 9373; 85360; 85407; 347730; 440275; 8851; 23051; 54328; 54674; 9529; 54857; 54910; 54949; 284361; 54997; 3707; 55012; 55366; 22943; 23105; 23242; 23380; 23462; 9388; 56339; 23654; 23767; 11141; 24145; 56919; 56920; 11075; 90167; 57406; 57616; 254263; 57689; 91584; 56034; 9746; 26039; 26045; 9817; 26164; 26263; 91862; 255743; 223117; 27031; 27035; 27042; 27092; 27129; 9984; 57643; 27257; 27286; 27302; 26007; 257194; 60675; 60682; 64783; 126695; 28951; 55840; 57715; 91543; 150465; 3170; 30012; 8643; 128506; 22846; 63906; 63943; 63978; 391723; 10743; 54434; 65267; 10891	MUSK; PIBF1; ATXN1L; KCNE4; WNT5A; UNG; CD34; FZD9; ACOD1; FKBP4; SNAI2; LRFN1; SS18L1; ADGRV1; MAFB; AGT; VASN; LEF1; CAV1; SMAP1; SPINT1; RAI1; SIX4; MAP3K3; WNT10B; DYNLT1; RORB; NTRK2; SIX3; CAPN7; ZSWIM5; SIX1; FGFBP1; PPP2R3C; IRX5; CDK5R1; DCT; MYB; CDH4; IRX3; SEMA7A; MC1R; PLK2; GPI; WDR1; SLITRK1; WNK3; TMF1; TTL; CD27; LRRC4C; POLR3G; SMAD1; NEGR1; RAB11FIP3; FLRT3; ADCY7; IFRD1; SERPINI1; GATA6; GATA4; SRGAP2; GATA2; ROR2; BRINP1; NKX6-1; TWF1; BMP5; ADRA1B; SCARF1; TBX3; FKBPL; GSK3A; HCN4; GRM1; NKAP; TRPC1; CYLD; DDX1; MAF; NETO1; RNF26; SRPX2; WNT7A; CD109; WNT7B; NFATC1; DKK1; ACVR1B; GNAO1; DOCK1; TBR1; KAT2A; FA2H; PUM2; PLXNA1; MED1; MDGA1; TRIB2; PANX1; ARHGAP4; TSHR; CRH; DHX33; ACADL; MAPKAPK2; PLXNB2; NPNT; AP2S1; SEMA4C; THOC1; PPM1B; TIRAP; HSPB1; SOX14; PPARGC1A; AJAP1; THBS1; TBC1D23; PRLH; ITPKB; LRRTM1; NFE2; LRRTM2; ANGPT2; PRDM14; CLSTN3; DLX1; DLX2; PLCB1; MAP1B; CSK; EFEMP1; TSHZ3; GPATCH3; PARP1; LSM1; HOXC11; TLX3; ASB1; FOXN1; NPHS1; SHH; RHOB; FRMD7; PLEK; PTPN6; FTO; EPAS1; MKKS; IRF7; SEMA5A; SDHAF2; ARG2; CLDN5; TKFC; MEF2C; RBM24; SEMA3A; FBXO32; NFE2L2; HES2; VASH1; PARK7; EFNB3; EAF2; BAG5; MTG2; SMAD6; SMAD7; EPHA2; SMAD3; NPHP3; OPRK1; TBX1; TRADD; OCSTAMP; ADAMTS18; PDE3B; PROK2; LUM; FLT1; FZD3; FZD4; FZD6; FBXO22; SEMA4G; CACNB2; DOCK5; EIF2AK4; RPS6KB1; GPNMB; C1QBP; PBX3; USF3; NDFIP1; NECTIN1; RBM15; SEZ6; HAS2; ADGRB3; NKD1; XK; NFKBIA; SRF; MARVELD3; ESRRB; BTBD7; STMN2; ZFP36L1; ATRAID; NOX1; IL1RAPL1; APPL2; KDF1; TAPT1; MOB2; UBE2V2; ADM; MYC; PPP1CC; KCNJ3; FOXO3; KEL; SEMA3D; LRP4; YTHDF2; LMO2; METTL3; LRRN3; ADAM12; ID1; GDPD2; KEAP1; BMP10; OXTR; COBL; ZHX3; PLXNA4; FOXA2; SLITRK6; HSPB7; TGFB3; ACVR1; ANKH; RPS19; JARID2; PRKAA1; ADAM10; BAP1; PDE9A; SEMA3G; MAP2K5; SOX3; DSCAM; TESC; MYOG; NLRC3; PRICKLE2; CNIH2; TOB1; LIPG; HEY1; WASF3; LGR4; ITGB1BP1; ABHD6; KCNK1; SULF1; RSAD2; ZC3H12A; SCN2B; ATP6AP2; KLF2; ATG5; CNOT3; MSX1; EMC10; JAG1; HELT; CNOT4; WNT2B; SPON2; TRAF2; PDGFC; CYR61; LTBP1; ITGB6; NR4A2; PRMT6; SSH1; FSTL4; WARS; COMT; POU4F2; TACR3; CFL1; NDEL1; HGF; LMNA; SYDE1; DIEXF; AGTR1; PBX1; NUDT21; E2F2; POSTN; ARX; ROCK2; ISLR2; PLAA; GRIN2A; ARHGAP35; ZBTB46; CTNNBIP1; PTCH2; GPR173; CHID1; BCL6; CACNG4; WNT11; ATF2	2989	490
0.00276043860944	0.859186517188	GO:0001818	b	5	negative regulation of cytokine production	113; 384; 66005; 604; 708; 197358; 947; 1445; 1969; 2627; 3082; 4092; 4157; 5495; 5607; 5777; 7043; 7057; 7481; 10365; 10457; 10464; 730249; 1540; 80149; 51665; 80762; 51176; 55198; 55366; 28951; 63906	LGR4; PIBF1; TRIB2; SMAD7; CD34; EPHA2; ACOD1; GATA6; TGFB3; MAP2K5; ZC3H12A; NLRC3; ASB1; PPM1B; GPNMB; C1QBP; THBS1; NDFIP1; KLF2; MC1R; CSK; GPATCH3; APPL2; HGF; LEF1; PTPN6; ADCY7; ARG2; CYLD; CHID1; BCL6; WNT11	257	39
0.00326702966598	0.307544008369	GO:0071706	b	3	tumor necrosis factor superfamily cytokine production	384; 197358; 947; 3315; 4157; 5777; 7057; 7474; 9261; 10417; 10457; 55773; 80149; 114609; 64343	MAPKAPK2; MC1R; HSPB1; ARG2; TIRAP; CD34; GPNMB; THBS1; TBC1D23; SPON2; ZC3H12A; WNT5A; AZI2; PTPN6; NLRC3	141	16
0.00326702966598	0.888948925257	GO:0032640	b	4	tumor necrosis factor production	384; 197358; 947; 3315; 4157; 5777; 55773; 7057; 7474; 9261; 10417; 10457; 80149; 114609; 64343	MAPKAPK2; MC1R; HSPB1; ARG2; TIRAP; CD34; GPNMB; THBS1; TBC1D23; SPON2; ZC3H12A; WNT5A; AZI2; PTPN6; NLRC3	135	16
0.003319283331	0.328609049769	GO:0007275	b	2	multicellular organism development	27319; 90; 91; 102; 133; 64377; 142; 146; 147; 182; 183; 185; 257; 285; 384; 388; 393; 538; 577; 604; 651; 653; 677; 708; 747; 94081; 64405; 857; 858; 867; 886; 899; 939; 947; 1002; 1030; 1072; 1175; 1203; 1282; 1295; 1298; 1373; 1381; 1386; 1392; 1396; 1427; 1445; 132612; 1620; 1638; 1644; 1653; 1663; 1745; 1746; 1794; 1822; 1826; 1870; 1949; 1969; 2012; 2034; 2050; 2057; 2070; 2103; 2121; 2132; 2186; 2202; 125981; 2237; 2259; 2274; 2288; 2294; 2309; 2313; 2321; 2322; 493856; 166336; 2557; 2624; 2626; 2627; 2636; 2647; 2648; 2674; 2743; 2775; 2821; 2903; 2909; 2931; 23092; 3082; 3155; 3198; 3206; 3216; 3221; 3227; 3251; 3295; 3315; 3361; 3397; 3475; 3491; 55198; 3615; 3642; 3665; 3720; 3730; 3792; 3845; 3978; 3980; 4000; 4005; 9821; 4038; 4052; 4055; 4060; 4081; 4086; 4088; 4091; 4092; 4094; 4131; 135228; 4157; 4208; 4215; 7779; 4291; 4313; 4330; 4331; 4438; 4487; 4521; 4593; 4602; 4609; 4637; 4643; 4656; 4726; 4751; 4772; 4778; 4780; 4792; 4825; 4849; 4850; 4861; 4868; 4915; 4920; 4929; 4975; 5021; 5026; 5067; 5075; 5079; 5087; 5090; 5100; 5140; 5274; 5311; 5341; 5361; 202018; 5426; 5453; 5458; 5469; 55526; 5501; 5562; 5607; 5702; 22801; 5745; 5756; 5777; 5806; 5810; 5818; 5860; 6010; 6096; 6152; 6159; 6198; 6223; 56998; 6247; 6327; 6399; 6434; 6445; 6469; 6495; 6496; 6591; 6601; 6656; 6658; 6659; 55727; 6687; 6692; 6722; 137868; 170692; 6899; 6913; 6926; 6927; 6932; 6939; 6993; 7043; 7057; 7088; 7110; 7122; 7123; 7150; 7298; 7299; 7320; 7336; 7368; 7374; 55846; 7453; 7469; 7474; 7476; 7477; 7480; 7481; 7504; 7515; 1540; 7709; 55905; 728661; 94137; 7798; 7857; 7942; 7976; 401236; 8038; 8195; 23213; 8322; 8323; 8326; 170690; 8403; 8408; 8431; 8456; 8481; 8482; 8506; 8533; 8543; 8578; 8660; 8704; 8717; 8721; 8814; 8894; 9037; 9093; 205717; 9211; 9261; 9270; 56159; 9468; 9474; 9475; 23429; 9514; 55966; 140685; 9644; 140767; 7079; 9806; 9825; 9935; 9948; 9982; 22980; 10049; 10143; 10159; 10265; 10352; 10365; 10371; 10417; 10425; 10457; 730249; 10565; 10631; 10716; 10769; 10810; 10905; 10935; 10959; 11019; 11051; 11113; 11166; 11174; 11211; 11231; 11281; 51668; 51092; 7482; 51218; 59336; 51232; 7545; 340481; 23236; 170302; 78989; 79068; 390010; 79152; 79191; 79192; 55012; 51441; 55773; 79576; 440026; 79621; 472; 79809; 79893; 80114; 80149; 342371; 80312; 145864; 57124; 51665; 80762; 23424; 343035; 56172; 323; 146862; 81532; 81565; 81610; 124925; 343930; 114569; 114609; 81848; 81930; 266727; 114798; 114990; 246329; 57451; 57465; 8325; 51399; 118427; 57611; 50805; 50814; 57622; 83595; 112724; 83605; 84936; 116448; 83716; 83742; 3037; 23035; 51050; 51052; 51062; 51150; 83931; 51176; 55170; 84059; 51335; 51374; 84189; 84277; 84296; 84530; 84541; 51804; 100125288; 84747; 117531; 221662; 9373; 84976; 55898; 85360; 26153; 85407; 85416; 66037; 347730; 440275; 8851; 118856; 53358; 221937; 54626; 53904; 283571; 54328; 87178; 54456; 54541; 54549; 54558; 54674; 9529; 54796; 54820; 153572; 54886; 54888; 54910; 54949; 284361; 54997; 3707; 55036; 55118; 55140; 55329; 55366; 9258; 219409; 55646; 22943; 63915; 23105; 23118; 23152; 23212; 23242; 23287; 23380; 23452; 23462; 56339; 23654; 23767; 23770; 11141; 56704; 56920; 56949; 253558; 57007; 57167; 11075; 90167; 57616; 57662; 57689; 57721; 100131390; 91584; 6297; 56034; 123920; 9746; 25825; 25884; 25949; 25959; 25988; 26018; 26039; 26045; 9817; 26263; 255743; 157506; 223117; 59335; 27019; 27031; 27042; 27077; 27129; 9984; 387597; 57643; 27257; 27286; 27289; 27302; 27341; 387914; 266743; 257194; 60675; 60682; 53834; 64783; 126695; 55840; 28988; 10296; 29114; 57715; 91543; 150465; 3170; 30012; 8643; 128506; 128553; 161357; 26115; 22846; 27035; 63943; 63951; 63978; 391723; 22904; 64131; 64220; 64327; 64343; 64399; 10743; 54434; 64759; 130557; 65082; 22903; 10891	SMARCC2; MUSK; NELFA; SCG2; ACOD1; FKBP4; JPH1; AGT; FKBP8; LEF1; SEMA4G; BLOC1S5; ZFYVE19; BLOC1S1; NR0B2; APBB2; ZSWIM5; RNF114; IRX5; IRX4; OFD1; IRX1; SLC35E2B; IRX3; KBTBD8; SLITRK6; SP9; WDR1; SLITRK1; CRTAC1; TNS3; IFRD1; GATA6; GATA4; GATA2; ADRA1B; DBNL; ADRA1D; FKBPL; TRAPPC2; TRAPPC4; TCF15; ANGPTL2; MAF; HHIP; MYO3A; LGR4; HINFP; ACVR1B; NRSN1; EVC; RAD1; SFXN1; FZD10; DNAI1; SEMA4C; SLC30A1; GSX1; SOX14; TBC1D23; ZIC5; ZIC1; ZNF513; SDK2; HOXB6; HOXC11; CHST8; SDF4; COL4A1; FTO; VASH1; CAMSAP3; CBL; HES2; CRIP1; SMAD6; SMAD7; SMAD1; SMAD3; NPHP3; POLE; PTX3; RBM15; SEZ6; ADGRB3; ILDR2; CHRDL2; MOB2; UBE2V2; OLIG1; SCARF1; MSGN1; LMO2; LMO4; NPNT; METTL14; OXTR; IRX2; ANKH; NDE1; MYOG; RS1; EIF2S2; ACER1; DDX11; TMEM41B; MAB21L1; IMPDH2; RAI1; HNF1A; KLF2; CNOT3; RYBP; PSMC3; HSD17B4; TRA2B; CNOT4; SPON2; CYR61; ARIH2; LTBP1; KIF18A; ATN1; HGF; MMP21; BTBD7; SOX21; BACE2; E2F2; BNC2; STMND1; DKK1; RND1; CTNNBIP1; CMTM3; NPAS4; PPP2R3C; SIDT2; DHTKD1; SULF1; NUDT21; CLSTN3; ADAMTS6; SIX4; NFE2L2; WNT10B; DYNLT1; SIX1; SIX3; EAF2; FOXF1; FGFBP1; MKKS; RP1L1; CDH4; CDKN2B; CRISPLD2; EXT2; STRA6; XYLT1; RRS1; EYA4; SNAI2; KRAS; LRRC4C; JAG1; FA2H; CYLD; RHO; WNT7A; TYR; WNT7B; NFATC1; SYF2; NSDHL; COPS3; TBR1; SEC63; CNTN3; MED1; MDGA1; MDGA2; ATP7A; NEK2; TIRAP; ESRRB; FLT3; ITPKB; LRRTM1; LRRTM2; ANGPT2; CLDN5; TCF7; CSK; NUDT1; COLEC11; SHH; EPOR; EPAS1; IRF7; RD3; SEMA5A; RNASEH2B; MEF2C; FZD8; SHISA2; ISLR2; EFNB3; TMC1; RPS6KB1; ATM; TEX11; CCDC40; DIEXF; C1QBP; SPRY4; GABRA4; LUM; FLT1; MLF1; ZBTB17; FBXO22; CDKL1; DNAJB6; TRADD; AZI2; USF3; NDFIP1; TBX15; HAS2; XK; TET1; KIF26A; UNG; KEL; CD109; IRS2; KEAP1; OMP; HOXA1; COBL; SH3PXD2A; XAB2; HAPLN3; NKD1; TGFB3; PNPT1; PRDX3; PRKAA1; OCSTAMP; XRCC1; LGI1; GAL3ST1; SOX3; SOX1; ITGB1BP1; SOX7; SOX4; ALX3; SCN2B; ANOS1; RDH10; EDF1; VASN; LIAS; NR4A2; WARS; TANC2; LMNA; AGTPBP1; PBX3; PBX1; CRIM1; NSUN2; ROCK2; TESC; TYMS; ARHGAP35; PTCH2; MMP2; BPTF; FGFRL1; TAPT1; CD34; RRP7A; MYL6; ADGRV1; CAV2; CAV1; LTBR; MAP3K3; RORB; ATP6AP2; POU6F2; CLN5; MARVELD1; SRPX2; GLRX5; DCT; TAGLN3; MC1R; GPI; SHC3; HMGCL; CDH22; TBC1D24; PRMT6; POSTN; FLRT3; ROR2; MAN1A2; SEMA3D; DNAJA3; PCYT1B; NKAP; FOXA2; LYAR; TTL; HELT; DOCK2; GNAO1; ATRAID; KAT2A; ITGA11; ARHGAP4; CRH; B9D1; AP2S1; PPARGC1A; BICC1; PRLH; CDK5R1; NFE2; B4GALT2; CISD2; PLCB1; MAP1B; STK40; EPHB4; TSHZ2; TSHZ3; MAL2; PARP1; CCM2; PAX5; ASB1; PAX1; DDC; UNC119B; FRMD7; PTPN6; GINS4; PROK2; LSM1; UBE2B; INSM1; AGTR1; GGNBP2; CIC; BAG5; LCLAT1; MYO1E; CRYGS; OLFM3; TBX3; TBX1; ADAMTS16; ADAMTS18; ATXN1L; HPRT1; GPNMB; SS18L1; PDE3B; FHL2; LIG1; SRF; MSH4; SALL4; APPL2; KDF1; SALL2; MAEA; ADAM10; LRP4; PLXNA1; LRRN3; EIF2AK4; ATL1; PLXNA4; IL1RAPL1; JARID2; FOXO3; TOP1; MAP2K5; ZC3H12A; RB1CC1; PRICKLE2; RPL29; WASF3; CLEC3B; RPL24; CLEC3A; NPAS1; VPS33A; ATG5; SERPINI1; PI15; WNT2B; HSPB7; POU3F1; STAC3; HSPB1; CD27; SSH1; MNS1; ZDHHC21; GPR173; PPP1CC; ARX; DMRTA1; SRRM4; HSPB11; KANK2; NDUFS6; RDH13; BCL6; TIMP4; BHLHE22; PLK2; MFHAS1; LRFN1; MAFB; ADAD1; THOC1; TDRD7; SMAP1; SPINT1; FSTL4; NTRK2; ARHGAP26; LIG3; MYC; MYB; TLE1; DDIT4; TMF1; FLI1; BOLL; EMC10; NEGR1; SRGAP2; SEMA7A; BRINP1; NKX6-1; TWF1; BMP5; BMP3; GSK3A; CCNF; NKX1-2; GFRA1; DDX1; ELP3; CPS1; HTR5A; FOXK1; STMN2; NFKBIA; HOXC4; NOX1; PDGFC; FEN1; MAPKAPK2; PLXNB2; AJAP1; THBS1; NGRN; DLX1; DLX2; PLPPR1; TFEB; EFEMP1; MN1; DNAJC30; GLRB; NPHS1; RHOB; PLEK; PRDM14; PRDM12; PRDM13; LRIG1; SDHAF2; ARG2; RBM24; SPOCK2; WNT5A; BTBD3; UGT8; EPHA2; TENM2; HOXA10; LMBR1; GBX1; FZD3; FZD4; TMED2; FZD6; SGCG; FZD9; CD248; NECTIN1; SGCZ; TCF25; FGF14; DAGLA; QDPR; ZGLP1; COL9A2; ZFP36L1; SYDE1; ARFGEF1; PHLPP2; MNAT1; ADM; PROX2; HEY1; SEMA3A; ITFG2; SEMA3G; YTHDF2; PKD2; METTL3; CCKAR; ID1; EMP1; PTH1R; ACVR1; SPG7; UNC45A; RPS19; CNTNAP1; ADAM12; BMP10; CIT; DSCAM; ACKR3; P2RX5; FAM83D; CRABP1; WARS2; RSAD2; DISP1; MSX1; COL8A1; ULK1; POU4F2; LUZP1; CFL1; NDEL1; PLAA; MOV10L1; FOXN1; PCDH8; SBNO2; TLX3; TAB2; TTC21B; UNC45B; GRIN2A; ZBTB46; SPATA2; SPATA6; WNT11; ATF2	5289	902
0.00361841432384	0.307544008369	GO:0048199	b	3	vesicle targeting, to, from or within Golgi	1075; 6396; 6399; 9570; 10342; 10959; 26286; 51399; 23243; 254263; 27095	CTSC; TMED2; SEC13; TRAPPC2; TRAPPC4; CNIH2; ARFGAP3; GOSR2; TRAPPC3; TFG; ANKRD28	75	11
0.00361841432384	0.900985166635	GO:0006901	b	5	vesicle coating	1075; 6396; 6399; 9570; 10342; 10959; 26286; 51399; 23243; 254263; 27095	CTSC; TMED2; SEC13; TRAPPC2; TRAPPC4; CNIH2; ARFGAP3; GOSR2; TRAPPC3; TFG; ANKRD28	71	11
0.00363595618548	0.307544008369	GO:0050808	b	3	synapse organization	102; 577; 783; 1072; 1140; 1282; 1826; 2743; 4038; 4208; 4593; 4915; 5021; 5100; 5818; 5913; 6495; 7336; 7474; 7476; 7477; 8326; 9093; 9806; 10810; 124925; 266727; 114798; 57622; 84189; 51804; 347730; 8851; 54549; 54674; 22943; 23024; 23767; 11141; 57689; 9746; 26045; 27286; 266743; 28988; 54434; 392617	MUSK; IL1RAPL1; COL4A1; ADAM10; LRFN1; MDGA1; DSCAM; DKK1; CLSTN3; WASF3; CHRNB1; CACNB2; NPAS4; SIX1; NTRK2; NECTIN1; LRRTM1; SRPX2; LRRTM2; SEZ6; CDK5R1; ADGRB3; SLITRK6; SDK2; SLITRK1; OXTR; GLRB; FLRT3; CFL1; SSH1; UBE2V2; ELFN1; PDZRN3; PCDH8; DNAJA3; LRRC4C; DBNL; LRP4; LRRN3; RAPSN; MEF2C; SIX4; SPOCK2; FZD9; WNT5A; WNT7A; WNT7B	391	61
