Protein stable ID	Human gene stable ID
ENSXMAP00000000089	ENSG00000166169
ENSXMAP00000000078	ENSG00000103266
ENSXMAP00000000072	ENSG00000120075
ENSXMAP00000000074	ENSG00000019995
ENSXMAP00000000075	ENSG00000242866
ENSXMAP00000000093	ENSG00000104969
ENSXMAP00000000076	
ENSXMAP00000000085	ENSG00000175029
ENSXMAP00000000110	ENSG00000168280
ENSXMAP00000000077	ENSG00000234224
ENSXMAP00000000099	ENSG00000108506
ENSXMAP00000000081	
ENSXMAP00000000080	ENSG00000182870
ENSXMAP00000000101	ENSG00000106299
ENSXMAP00000000079	
ENSXMAP00000000082	ENSG00000161992
ENSXMAP00000000100	ENSG00000133030
ENSXMAP00000000102	ENSG00000060709
ENSXMAP00000000084	ENSG00000161640
ENSXMAP00000000084	ENSG00000168995
ENSXMAP00000000084	ENSG00000105383
ENSXMAP00000000084	ENSG00000105492
ENSXMAP00000000084	ENSG00000105366
ENSXMAP00000000084	ENSG00000105501
ENSXMAP00000000084	ENSG00000142512
ENSXMAP00000000084	ENSG00000129450
ENSXMAP00000000084	ENSG00000254415
ENSXMAP00000000084	ENSG00000254521
ENSXMAP00000000084	ENSG00000269179
ENSXMAP00000000084	ENSG00000268500
ENSXMAP00000000092	ENSG00000186260
ENSXMAP00000000096	ENSG00000186260
ENSXMAP00000000086	ENSG00000161640
ENSXMAP00000000086	ENSG00000168995
ENSXMAP00000000086	ENSG00000105383
ENSXMAP00000000086	ENSG00000105492
ENSXMAP00000000086	ENSG00000105366
ENSXMAP00000000086	ENSG00000105501
ENSXMAP00000000086	ENSG00000142512
ENSXMAP00000000086	ENSG00000129450
ENSXMAP00000000086	ENSG00000254415
ENSXMAP00000000086	ENSG00000254521
ENSXMAP00000000086	ENSG00000269179
ENSXMAP00000000086	ENSG00000268500
ENSXMAP00000000087	ENSG00000161640
ENSXMAP00000000087	ENSG00000168995
ENSXMAP00000000087	ENSG00000105383
ENSXMAP00000000087	ENSG00000105492
ENSXMAP00000000087	ENSG00000105366
ENSXMAP00000000087	ENSG00000105501
ENSXMAP00000000087	ENSG00000142512
ENSXMAP00000000087	ENSG00000129450
ENSXMAP00000000087	ENSG00000254415
ENSXMAP00000000087	ENSG00000254521
ENSXMAP00000000087	ENSG00000269179
ENSXMAP00000000087	ENSG00000268500
ENSXMAP00000000088	ENSG00000161640
ENSXMAP00000000088	ENSG00000168995
ENSXMAP00000000088	ENSG00000105383
ENSXMAP00000000088	ENSG00000105492
ENSXMAP00000000088	ENSG00000105366
ENSXMAP00000000088	ENSG00000105501
ENSXMAP00000000088	ENSG00000142512
ENSXMAP00000000088	ENSG00000129450
ENSXMAP00000000088	ENSG00000254415
ENSXMAP00000000088	ENSG00000254521
ENSXMAP00000000088	ENSG00000269179
ENSXMAP00000000088	ENSG00000268500
ENSXMAP00000000097	ENSG00000166171
ENSXMAP00000000091	ENSG00000112249
ENSXMAP00000000095	ENSG00000103175
ENSXMAP00000000094	ENSG00000141873
ENSXMAP00000000111	
ENSXMAP00000000103	ENSG00000010219
ENSXMAP00000000103	ENSG00000272921
ENSXMAP00000000098	
ENSXMAP00000000106	ENSG00000107831
ENSXMAP00000000104	ENSG00000161981
ENSXMAP00000000113	ENSG00000099204
ENSXMAP00000000112	ENSG00000108510
ENSXMAP00000000108	ENSG00000170807
ENSXMAP00000000118	ENSG00000125207
ENSXMAP00000000115	ENSG00000255639
ENSXMAP00000000115	ENSG00000139180
ENSXMAP00000000105	ENSG00000161980
ENSXMAP00000000109	ENSG00000089486
ENSXMAP00000000107	
ENSXMAP00000000132	
ENSXMAP00000000116	ENSG00000146809
ENSXMAP00000000124	ENSG00000102858
ENSXMAP00000000114	ENSG00000075884
ENSXMAP00000000117	ENSG00000259784
ENSXMAP00000000117	ENSG00000162066
ENSXMAP00000000123	
ENSXMAP00000000119	ENSG00000189050
ENSXMAP00000000122	
ENSXMAP00000000121	ENSG00000115850
ENSXMAP00000000125	ENSG00000181234
ENSXMAP00000000125	ENSG00000139364
ENSXMAP00000000125	ENSG00000151952
ENSXMAP00000000142	ENSG00000108443
ENSXMAP00000000120	
ENSXMAP00000000127	ENSG00000260272
ENSXMAP00000000127	ENSG00000162065
ENSXMAP00000000129	ENSG00000129673
ENSXMAP00000000128	ENSG00000151948
ENSXMAP00000000133	
ENSXMAP00000000131	ENSG00000139370
ENSXMAP00000000184	ENSG00000162949
ENSXMAP00000000184	ENSG00000214711
ENSXMAP00000000144	ENSG00000007384
ENSXMAP00000000135	ENSG00000140750
ENSXMAP00000000130	ENSG00000187605
ENSXMAP00000000143	ENSG00000078053
ENSXMAP00000000134	ENSG00000181234
ENSXMAP00000000134	ENSG00000139364
ENSXMAP00000000134	ENSG00000151952
ENSXMAP00000000136	ENSG00000141424
ENSXMAP00000000137	ENSG00000123219
ENSXMAP00000000153	ENSG00000015133
ENSXMAP00000000138	ENSG00000148331
ENSXMAP00000000139	ENSG00000198736
ENSXMAP00000000145	ENSG00000251349
ENSXMAP00000000145	ENSG00000241697
ENSXMAP00000000149	ENSG00000112305
ENSXMAP00000000140	ENSG00000188483
ENSXMAP00000000141	ENSG00000124257
ENSXMAP00000000156	ENSG00000095321
ENSXMAP00000000150	
ENSXMAP00000000154	ENSG00000062716
ENSXMAP00000000148	ENSG00000103152
ENSXMAP00000000147	ENSG00000170681
ENSXMAP00000000146	
ENSXMAP00000000155	ENSG00000114446
ENSXMAP00000000160	ENSG00000103148
ENSXMAP00000000151	ENSG00000186393
ENSXMAP00000000151	ENSG00000171446
ENSXMAP00000000151	ENSG00000171346
ENSXMAP00000000151	ENSG00000167916
ENSXMAP00000000151	ENSG00000128422
ENSXMAP00000000151	ENSG00000204897
ENSXMAP00000000151	ENSG00000186395
ENSXMAP00000000151	ENSG00000186832
ENSXMAP00000000151	ENSG00000171345
ENSXMAP00000000151	ENSG00000171401
ENSXMAP00000000151	ENSG00000187242
ENSXMAP00000000151	ENSG00000173908
ENSXMAP00000000151	ENSG00000186847
ENSXMAP00000000157	ENSG00000141034
ENSXMAP00000000152	ENSG00000108244
ENSXMAP00000000152	ENSG00000171431
ENSXMAP00000000167	ENSG00000108244
ENSXMAP00000000167	ENSG00000171431
ENSXMAP00000000183	ENSG00000141367
ENSXMAP00000000168	ENSG00000072415
ENSXMAP00000000158	ENSG00000165071
ENSXMAP00000000164	ENSG00000160323
ENSXMAP00000000161	ENSG00000171953
ENSXMAP00000000159	
ENSXMAP00000000162	ENSG00000129295
ENSXMAP00000000163	ENSG00000213934
ENSXMAP00000000163	ENSG00000196565
ENSXMAP00000000163	ENSG00000244734
ENSXMAP00000000163	ENSG00000223609
ENSXMAP00000000163	ENSG00000213931
ENSXMAP00000000177	ENSG00000175662
ENSXMAP00000000165	ENSG00000166348
ENSXMAP00000000170	ENSG00000130656
ENSXMAP00000000174	ENSG00000107130
ENSXMAP00000000166	ENSG00000143947
ENSXMAP00000000169	ENSG00000162994
ENSXMAP00000000191	ENSG00000108244
ENSXMAP00000000191	ENSG00000171431
ENSXMAP00000000176	ENSG00000115310
ENSXMAP00000000195	ENSG00000171723
ENSXMAP00000000171	ENSG00000130656
ENSXMAP00000000172	ENSG00000130656
ENSXMAP00000000173	ENSG00000213934
ENSXMAP00000000173	ENSG00000196565
ENSXMAP00000000173	ENSG00000244734
ENSXMAP00000000173	ENSG00000223609
ENSXMAP00000000173	ENSG00000213931
ENSXMAP00000000175	ENSG00000213934
ENSXMAP00000000175	ENSG00000196565
ENSXMAP00000000175	ENSG00000244734
ENSXMAP00000000175	ENSG00000223609
ENSXMAP00000000175	ENSG00000213931
ENSXMAP00000000197	
ENSXMAP00000000182	ENSG00000130656
ENSXMAP00000000178	ENSG00000173269
ENSXMAP00000000178	ENSG00000138722
ENSXMAP00000000179	ENSG00000146352
ENSXMAP00000000180	ENSG00000173267
ENSXMAP00000000181	ENSG00000122376
ENSXMAP00000000190	ENSG00000182890
ENSXMAP00000000190	ENSG00000148672
ENSXMAP00000000186	ENSG00000130656
ENSXMAP00000000185	ENSG00000162949
ENSXMAP00000000185	ENSG00000214711
ENSXMAP00000000187	ENSG00000124713
ENSXMAP00000000193	ENSG00000197256
ENSXMAP00000000188	ENSG00000143469
ENSXMAP00000000189	ENSG00000144655
ENSXMAP00000000208	ENSG00000077150
ENSXMAP00000000196	ENSG00000006116
ENSXMAP00000000194	ENSG00000168334
ENSXMAP00000000192	
ENSXMAP00000000204	ENSG00000173805
ENSXMAP00000000203	ENSG00000130158
ENSXMAP00000000202	
ENSXMAP00000000199	
ENSXMAP00000000210	ENSG00000166501
ENSXMAP00000000198	ENSG00000177125
ENSXMAP00000000201	ENSG00000136859
ENSXMAP00000000200	ENSG00000184007
ENSXMAP00000000207	ENSG00000109654
ENSXMAP00000000205	ENSG00000136944
ENSXMAP00000000206	
ENSXMAP00000000214	ENSG00000065989
ENSXMAP00000000212	ENSG00000173801
ENSXMAP00000000209	
ENSXMAP00000000221	ENSG00000172939
	
ENSXMAP00000000211	ENSG00000038532
ENSXMAP00000000213	ENSG00000179583
ENSXMAP00000000215	ENSG00000120049
ENSXMAP00000000218	ENSG00000103274
ENSXMAP00000000217	ENSG00000267303
ENSXMAP00000000217	ENSG00000161847
ENSXMAP00000000216	
ENSXMAP00000000223	ENSG00000120029
ENSXMAP00000000241	ENSG00000105397
ENSXMAP00000000219	ENSG00000213853
ENSXMAP00000000229	ENSG00000183454
ENSXMAP00000000230	ENSG00000164199
ENSXMAP00000000220	ENSG00000124743
ENSXMAP00000000225	ENSG00000077549
ENSXMAP00000000222	ENSG00000198910
ENSXMAP00000000245	ENSG00000158571
ENSXMAP00000000234	ENSG00000198728
ENSXMAP00000000224	
ENSXMAP00000000263	ENSG00000187091
ENSXMAP00000000226	
ENSXMAP00000000227	ENSG00000170962
ENSXMAP00000000228	ENSG00000158747
ENSXMAP00000000228	ENSG00000270136
ENSXMAP00000000231	ENSG00000107821
ENSXMAP00000000278	ENSG00000196557
ENSXMAP00000000236	ENSG00000106025
ENSXMAP00000000244	ENSG00000107164
ENSXMAP00000000232	
ENSXMAP00000000242	ENSG00000165675
ENSXMAP00000000233	
ENSXMAP00000000272	ENSG00000151640
ENSXMAP00000000259	ENSG00000088930
ENSXMAP00000000235	ENSG00000148840
	
ENSXMAP00000000237	
ENSXMAP00000000239	ENSG00000171302
ENSXMAP00000000240	ENSG00000160963
ENSXMAP00000000238	ENSG00000243056
ENSXMAP00000000243	ENSG00000183077
ENSXMAP00000000246	ENSG00000144867
ENSXMAP00000000248	ENSG00000105401
ENSXMAP00000000264	
ENSXMAP00000000253	ENSG00000167900
ENSXMAP00000000254	ENSG00000188408
ENSXMAP00000000254	ENSG00000186675
ENSXMAP00000000254	ENSG00000221867
ENSXMAP00000000254	ENSG00000099399
ENSXMAP00000000254	ENSG00000198934
ENSXMAP00000000254	ENSG00000176746
ENSXMAP00000000254	ENSG00000147381
ENSXMAP00000000254	ENSG00000197172
ENSXMAP00000000254	ENSG00000189023
ENSXMAP00000000254	ENSG00000183305
ENSXMAP00000000254	ENSG00000185115
ENSXMAP00000000254	ENSG00000155495
ENSXMAP00000000254	ENSG00000214107
ENSXMAP00000000254	ENSG00000267978
ENSXMAP00000000254	ENSG00000046774
ENSXMAP00000000254	ENSG00000067445
ENSXMAP00000000254	ENSG00000254585
ENSXMAP00000000254	ENSG00000185247
ENSXMAP00000000254	ENSG00000213401
ENSXMAP00000000254	ENSG00000182798
ENSXMAP00000000254	ENSG00000176774
ENSXMAP00000000254	ENSG00000177689
ENSXMAP00000000254	ENSG00000120289
ENSXMAP00000000254	ENSG00000165509
ENSXMAP00000000254	ENSG00000232030
ENSXMAP00000000254	ENSG00000198681
ENSXMAP00000000254	ENSG00000198798
ENSXMAP00000000254	ENSG00000124260
ENSXMAP00000000254	ENSG00000177383
ENSXMAP00000000254	ENSG00000179222
ENSXMAP00000000254	ENSG00000187243
ENSXMAP00000000254	ENSG00000154545
ENSXMAP00000000254	ENSG00000102316
ENSXMAP00000000254	ENSG00000156009
ENSXMAP00000000254	ENSG00000182636
ENSXMAP00000000254	ENSG00000123584
ENSXMAP00000000254	ENSG00000268606
ENSXMAP00000000247	ENSG00000170542
ENSXMAP00000000247	ENSG00000242550
ENSXMAP00000000247	ENSG00000057149
ENSXMAP00000000247	ENSG00000197632
ENSXMAP00000000247	ENSG00000206072
ENSXMAP00000000247	ENSG00000197641
ENSXMAP00000000247	ENSG00000166401
ENSXMAP00000000247	ENSG00000124570
ENSXMAP00000000247	ENSG00000206073
ENSXMAP00000000247	ENSG00000166634
ENSXMAP00000000247	ENSG00000166396
ENSXMAP00000000249	ENSG00000185798
ENSXMAP00000000267	ENSG00000170542
ENSXMAP00000000267	ENSG00000242550
ENSXMAP00000000267	ENSG00000057149
ENSXMAP00000000267	ENSG00000197632
ENSXMAP00000000267	ENSG00000206072
ENSXMAP00000000267	ENSG00000197641
ENSXMAP00000000267	ENSG00000166401
ENSXMAP00000000267	ENSG00000124570
ENSXMAP00000000267	ENSG00000206073
ENSXMAP00000000267	ENSG00000166634
ENSXMAP00000000267	ENSG00000166396
ENSXMAP00000000250	
ENSXMAP00000000252	ENSG00000204099
ENSXMAP00000000251	
ENSXMAP00000000265	ENSG00000168827
ENSXMAP00000000256	ENSG00000104728
ENSXMAP00000000255	ENSG00000108639
ENSXMAP00000000279	ENSG00000196090
ENSXMAP00000000262	ENSG00000102125
ENSXMAP00000000269	ENSG00000167895
ENSXMAP00000000257	ENSG00000283239
ENSXMAP00000000257	ENSG00000182372
ENSXMAP00000000266	ENSG00000198010
ENSXMAP00000000258	
ENSXMAP00000000260	ENSG00000075089
ENSXMAP00000000261	ENSG00000157353
ENSXMAP00000000284	ENSG00000071553
ENSXMAP00000000271	ENSG00000128513
ENSXMAP00000000291	ENSG00000184634
ENSXMAP00000000273	ENSG00000118849
ENSXMAP00000000273	ENSG00000079257
ENSXMAP00000000268	ENSG00000104714
ENSXMAP00000000270	
ENSXMAP00000000283	ENSG00000141524
ENSXMAP00000000277	ENSG00000156535
ENSXMAP00000000281	ENSG00000144677
ENSXMAP00000000275	ENSG00000170775
ENSXMAP00000000274	
ENSXMAP00000000276	ENSG00000184903
ENSXMAP00000000285	ENSG00000111799
ENSXMAP00000000282	ENSG00000108641
ENSXMAP00000000280	ENSG00000101282
ENSXMAP00000000298	ENSG00000124177
ENSXMAP00000000288	ENSG00000010282
ENSXMAP00000000287	ENSG00000185269
ENSXMAP00000000286	
ENSXMAP00000000289	ENSG00000170091
ENSXMAP00000000290	ENSG00000169696
ENSXMAP00000000294	ENSG00000157119
ENSXMAP00000000297	ENSG00000113742
ENSXMAP00000000292	ENSG00000185105
ENSXMAP00000000293	ENSG00000247626
ENSXMAP00000000295	
ENSXMAP00000000311	ENSG00000114812
ENSXMAP00000000296	ENSG00000126953
ENSXMAP00000000301	ENSG00000010671
ENSXMAP00000000299	ENSG00000140955
ENSXMAP00000000304	ENSG00000073111
ENSXMAP00000000300	
ENSXMAP00000000302	ENSG00000022267
ENSXMAP00000000303	ENSG00000241343
ENSXMAP00000000303	ENSG00000257529
ENSXMAP00000000303	ENSG00000165502
ENSXMAP00000000312	ENSG00000198689
ENSXMAP00000000306	ENSG00000102393
ENSXMAP00000000305	ENSG00000182218
ENSXMAP00000000308	ENSG00000071282
ENSXMAP00000000307	ENSG00000188828
ENSXMAP00000000309	ENSG00000163947
ENSXMAP00000000310	
ENSXMAP00000000315	ENSG00000235173
ENSXMAP00000000314	ENSG00000147168
ENSXMAP00000000313	
ENSXMAP00000000318	ENSG00000145191
ENSXMAP00000000316	ENSG00000147164
ENSXMAP00000000317	ENSG00000010322
ENSXMAP00000000321	ENSG00000165349
ENSXMAP00000000319	
ENSXMAP00000000329	ENSG00000143318
ENSXMAP00000000320	ENSG00000167460
ENSXMAP00000000324	ENSG00000124749
ENSXMAP00000000322	ENSG00000163344
ENSXMAP00000000323	ENSG00000155961
ENSXMAP00000000326	ENSG00000104325
ENSXMAP00000000325	
ENSXMAP00000000332	
ENSXMAP00000000327	ENSG00000120659
ENSXMAP00000000330	
ENSXMAP00000000328	
ENSXMAP00000000333	ENSG00000023902
ENSXMAP00000000331	
ENSXMAP00000000364	ENSG00000183856
ENSXMAP00000000334	ENSG00000176845
ENSXMAP00000000346	ENSG00000151276
ENSXMAP00000000352	
ENSXMAP00000000336	ENSG00000239306
ENSXMAP00000000335	
ENSXMAP00000000341	ENSG00000143401
ENSXMAP00000000338	ENSG00000165025
ENSXMAP00000000349	ENSG00000254986
ENSXMAP00000000337	ENSG00000187135
ENSXMAP00000000339	ENSG00000169021
ENSXMAP00000000340	ENSG00000176049
ENSXMAP00000000345	
ENSXMAP00000000343	ENSG00000155438
ENSXMAP00000000342	
ENSXMAP00000000344	ENSG00000165716
ENSXMAP00000000362	ENSG00000025800
ENSXMAP00000000369	ENSG00000269590
ENSXMAP00000000369	ENSG00000269242
ENSXMAP00000000369	ENSG00000104774
ENSXMAP00000000348	
ENSXMAP00000000347	ENSG00000263620
ENSXMAP00000000347	ENSG00000220205
ENSXMAP00000000351	ENSG00000106333
ENSXMAP00000000360	ENSG00000115073
ENSXMAP00000000363	ENSG00000172009
ENSXMAP00000000350	ENSG00000174807
ENSXMAP00000000353	
ENSXMAP00000000357	
ENSXMAP00000000354	ENSG00000167874
ENSXMAP00000000361	ENSG00000188846
ENSXMAP00000000367	ENSG00000092203
ENSXMAP00000000356	ENSG00000132510
ENSXMAP00000000355	ENSG00000100593
ENSXMAP00000000358	ENSG00000142538
ENSXMAP00000000359	ENSG00000149218
ENSXMAP00000000374	ENSG00000173442
ENSXMAP00000000366	ENSG00000100599
ENSXMAP00000000377	ENSG00000169992
ENSXMAP00000000365	
ENSXMAP00000000368	ENSG00000163788
ENSXMAP00000000370	ENSG00000084652
ENSXMAP00000000383	ENSG00000137831
ENSXMAP00000000371	ENSG00000135940
ENSXMAP00000000373	ENSG00000118961
ENSXMAP00000000372	ENSG00000138735
ENSXMAP00000000386	ENSG00000100813
ENSXMAP00000000381	
ENSXMAP00000000390	ENSG00000116478
ENSXMAP00000000389	
ENSXMAP00000000375	ENSG00000179889
ENSXMAP00000000380	ENSG00000136279
ENSXMAP00000000376	ENSG00000176973
ENSXMAP00000000378	ENSG00000173465
ENSXMAP00000000382	ENSG00000161958
ENSXMAP00000000442	ENSG00000142949
ENSXMAP00000000394	ENSG00000120500
ENSXMAP00000000379	ENSG00000170448
ENSXMAP00000000387	ENSG00000128656
ENSXMAP00000000396	ENSG00000173083
ENSXMAP00000000384	ENSG00000186166
ENSXMAP00000000388	ENSG00000206557
ENSXMAP00000000385	ENSG00000181885
ENSXMAP00000000406	ENSG00000164307
ENSXMAP00000000429	ENSG00000140332
ENSXMAP00000000395	ENSG00000181163
ENSXMAP00000000399	ENSG00000115966
ENSXMAP00000000391	ENSG00000187094
ENSXMAP00000000401	ENSG00000084623
ENSXMAP00000000417	ENSG00000182606
ENSXMAP00000000392	ENSG00000179933
ENSXMAP00000000393	ENSG00000215277
ENSXMAP00000000400	
ENSXMAP00000000415	ENSG00000101977
ENSXMAP00000000405	ENSG00000182132
ENSXMAP00000000413	ENSG00000120910
ENSXMAP00000000397	ENSG00000077232
ENSXMAP00000000398	ENSG00000204060
ENSXMAP00000000410	ENSG00000163002
ENSXMAP00000000402	ENSG00000154518
ENSXMAP00000000404	
ENSXMAP00000000403	ENSG00000175130
ENSXMAP00000000414	ENSG00000144320
ENSXMAP00000000407	ENSG00000160097
ENSXMAP00000000462	ENSG00000213983
ENSXMAP00000000408	ENSG00000113749
ENSXMAP00000000422	ENSG00000157978
ENSXMAP00000000427	ENSG00000157978
ENSXMAP00000000409	
ENSXMAP00000000411	ENSG00000156453
ENSXMAP00000000452	
ENSXMAP00000000412	
ENSXMAP00000000420	ENSG00000158856
ENSXMAP00000000416	ENSG00000174279
ENSXMAP00000000432	ENSG00000101981
ENSXMAP00000000418	ENSG00000170178
ENSXMAP00000000433	
ENSXMAP00000000421	ENSG00000128713
ENSXMAP00000000419	ENSG00000118816
ENSXMAP00000000428	ENSG00000138764
ENSXMAP00000000424	ENSG00000102390
ENSXMAP00000000423	ENSG00000128710
ENSXMAP00000000425	ENSG00000128709
ENSXMAP00000000437	ENSG00000130227
ENSXMAP00000000426	
ENSXMAP00000000430	ENSG00000105997
ENSXMAP00000000430	ENSG00000120093
ENSXMAP00000000430	ENSG00000128652
ENSXMAP00000000434	ENSG00000204178
ENSXMAP00000000431	ENSG00000103168
ENSXMAP00000000453	ENSG00000137807
ENSXMAP00000000440	ENSG00000170144
ENSXMAP00000000448	ENSG00000091157
ENSXMAP00000000435	ENSG00000129682
ENSXMAP00000000438	
ENSXMAP00000000443	
ENSXMAP00000000436	ENSG00000151304
ENSXMAP00000000449	ENSG00000157510
ENSXMAP00000000439	
ENSXMAP00000000444	
ENSXMAP00000000447	ENSG00000112394
ENSXMAP00000000441	ENSG00000186603
ENSXMAP00000000445	ENSG00000116044
ENSXMAP00000000450	ENSG00000157211
ENSXMAP00000000446	ENSG00000180354
ENSXMAP00000000451	
ENSXMAP00000000463	ENSG00000018510
ENSXMAP00000000454	ENSG00000173214
ENSXMAP00000000465	
ENSXMAP00000000455	ENSG00000116205
ENSXMAP00000000456	ENSG00000141759
ENSXMAP00000000477	ENSG00000185008
ENSXMAP00000000477	ENSG00000169855
ENSXMAP00000000457	ENSG00000009413
ENSXMAP00000000458	ENSG00000137819
ENSXMAP00000000459	ENSG00000116209
ENSXMAP00000000460	ENSG00000138604
ENSXMAP00000000461	ENSG00000116212
ENSXMAP00000000466	ENSG00000139223
ENSXMAP00000000466	ENSG00000140350
ENSXMAP00000000468	ENSG00000058799
ENSXMAP00000000464	ENSG00000129559
ENSXMAP00000000467	ENSG00000008952
ENSXMAP00000000484	ENSG00000100462
ENSXMAP00000000469	ENSG00000169252
ENSXMAP00000000474	ENSG00000103647
ENSXMAP00000000472	
ENSXMAP00000000471	ENSG00000258465
ENSXMAP00000000471	ENSG00000189186
ENSXMAP00000000471	ENSG00000226372
ENSXMAP00000000471	ENSG00000132716
ENSXMAP00000000470	ENSG00000113302
ENSXMAP00000000475	ENSG00000164332
ENSXMAP00000000503	ENSG00000134215
ENSXMAP00000000476	ENSG00000136603
ENSXMAP00000000473	
ENSXMAP00000000487	ENSG00000137809
ENSXMAP00000000482	ENSG00000145860
ENSXMAP00000000493	ENSG00000163558
ENSXMAP00000000481	
ENSXMAP00000000509	ENSG00000152910
ENSXMAP00000000509	ENSG00000106714
ENSXMAP00000000509	ENSG00000154529
ENSXMAP00000000509	ENSG00000283378
ENSXMAP00000000478	ENSG00000170836
ENSXMAP00000000479	ENSG00000134294
ENSXMAP00000000480	ENSG00000121068
ENSXMAP00000000558	ENSG00000278540
ENSXMAP00000000490	ENSG00000185615
ENSXMAP00000000483	ENSG00000164330
ENSXMAP00000000485	ENSG00000102241
ENSXMAP00000000486	ENSG00000222028
ENSXMAP00000000488	ENSG00000228075
ENSXMAP00000000488	ENSG00000145919
ENSXMAP00000000498	ENSG00000100804
ENSXMAP00000000499	ENSG00000136378
ENSXMAP00000000489	ENSG00000113739
ENSXMAP00000000496	ENSG00000165699
ENSXMAP00000000495	ENSG00000113734
ENSXMAP00000000492	ENSG00000169340
ENSXMAP00000000491	ENSG00000167037
ENSXMAP00000000494	ENSG00000109689
ENSXMAP00000000510	
ENSXMAP00000000497	ENSG00000127561
ENSXMAP00000000513	ENSG00000167657
ENSXMAP00000000500	ENSG00000164463
ENSXMAP00000000504	ENSG00000105197
ENSXMAP00000000508	ENSG00000080345
ENSXMAP00000000501	ENSG00000129007
ENSXMAP00000000511	ENSG00000145882
ENSXMAP00000000502	
ENSXMAP00000000507	ENSG00000128973
ENSXMAP00000000506	ENSG00000123999
ENSXMAP00000000505	ENSG00000162631
ENSXMAP00000000515	ENSG00000237763
ENSXMAP00000000515	ENSG00000240038
ENSXMAP00000000515	ENSG00000243480
ENSXMAP00000000515	ENSG00000174876
ENSXMAP00000000515	ENSG00000187733
ENSXMAP00000000517	ENSG00000072195
ENSXMAP00000000518	ENSG00000175344
ENSXMAP00000000518	ENSG00000166664
ENSXMAP00000000516	ENSG00000047457
ENSXMAP00000000526	ENSG00000149476
ENSXMAP00000000512	
ENSXMAP00000000523	ENSG00000113649
ENSXMAP00000000514	ENSG00000161973
ENSXMAP00000000537	ENSG00000005206
ENSXMAP00000000525	ENSG00000230453
ENSXMAP00000000525	ENSG00000266302
ENSXMAP00000000525	ENSG00000278522
