Protein stable ID	Human gene stable ID
ENSORLP00000000190	ENSG00000197530
ENSORLP00000000185	ENSG00000077549
ENSORLP00000000187	ENSG00000077549
ENSORLP00000000186	
ENSORLP00000000189	
ENSORLP00000000195	ENSG00000163071
ENSORLP00000000191	ENSG00000124610
ENSORLP00000000191	ENSG00000187475
ENSORLP00000000191	ENSG00000124575
ENSORLP00000000191	ENSG00000184357
ENSORLP00000000191	ENSG00000168298
ENSORLP00000000191	ENSG00000187837
ENSORLP00000000192	ENSG00000120942
ENSORLP00000000194	ENSG00000278637
ENSORLP00000000200	ENSG00000115415
ENSORLP00000000196	ENSG00000197238
ENSORLP00000000197	ENSG00000189409
ENSORLP00000000198	
ENSORLP00000000199	
ENSORLP00000000202	
ENSORLP00000000203	ENSG00000188486
ENSORLP00000000205	
ENSORLP00000000208	ENSG00000163069
ENSORLP00000000209	ENSG00000163069
ENSORLP00000000210	ENSG00000163069
ENSORLP00000000206	
ENSORLP00000000207	ENSG00000273703
ENSORLP00000000212	ENSG00000140577
ENSORLP00000000213	ENSG00000140577
ENSORLP00000000211	
ENSORLP00000000214	ENSG00000124610
ENSORLP00000000214	ENSG00000187475
ENSORLP00000000214	ENSG00000124575
ENSORLP00000000214	ENSG00000184357
ENSORLP00000000214	ENSG00000168298
ENSORLP00000000214	ENSG00000187837
ENSORLP00000000217	ENSG00000174885
ENSORLP00000000218	ENSG00000174885
ENSORLP00000000215	ENSG00000185761
ENSORLP00000000216	ENSG00000185761
ENSORLP00000000220	ENSG00000109184
ENSORLP00000000222	ENSG00000109184
ENSORLP00000000219	ENSG00000133250
ENSORLP00000000227	ENSG00000008128
ENSORLP00000000227	ENSG00000248333
ENSORLP00000000238	ENSG00000008128
ENSORLP00000000238	ENSG00000248333
ENSORLP00000000241	ENSG00000143126
ENSORLP00000000251	ENSG00000143126
ENSORLP00000000221	
ENSORLP00000000244	ENSG00000121749
ENSORLP00000000249	ENSG00000121749
ENSORLP00000000225	ENSG00000145247
ENSORLP00000000230	ENSG00000149927
ENSORLP00000000228	ENSG00000174482
ENSORLP00000000229	
ENSORLP00000000234	ENSG00000174885
ENSORLP00000000235	ENSG00000177733
ENSORLP00000000236	
ENSORLP00000000250	ENSG00000165309
ENSORLP00000000253	ENSG00000165309
ENSORLP00000000237	
ENSORLP00000000243	ENSG00000149926
ENSORLP00000000239	ENSG00000145824
ENSORLP00000000240	ENSG00000145824
ENSORLP00000000242	ENSG00000083828
ENSORLP00000000242	ENSG00000178917
ENSORLP00000000242	ENSG00000256223
ENSORLP00000000242	ENSG00000180626
ENSORLP00000000242	ENSG00000176371
ENSORLP00000000242	ENSG00000196345
ENSORLP00000000242	ENSG00000196391
ENSORLP00000000242	ENSG00000197951
ENSORLP00000000242	ENSG00000198939
ENSORLP00000000242	ENSG00000185730
ENSORLP00000000242	ENSG00000136866
ENSORLP00000000242	ENSG00000198131
ENSORLP00000000242	ENSG00000167384
ENSORLP00000000242	ENSG00000180938
ENSORLP00000000242	ENSG00000166704
ENSORLP00000000242	ENSG00000181894
ENSORLP00000000242	ENSG00000180787
ENSORLP00000000242	ENSG00000102870
ENSORLP00000000242	ENSG00000125945
ENSORLP00000000245	ENSG00000083828
ENSORLP00000000245	ENSG00000178917
ENSORLP00000000245	ENSG00000256223
ENSORLP00000000245	ENSG00000180626
ENSORLP00000000245	ENSG00000176371
ENSORLP00000000245	ENSG00000196345
ENSORLP00000000245	ENSG00000196391
ENSORLP00000000245	ENSG00000197951
ENSORLP00000000245	ENSG00000198939
ENSORLP00000000245	ENSG00000185730
ENSORLP00000000245	ENSG00000136866
ENSORLP00000000245	ENSG00000198131
ENSORLP00000000245	ENSG00000167384
ENSORLP00000000245	ENSG00000180938
ENSORLP00000000245	ENSG00000166704
ENSORLP00000000245	ENSG00000181894
ENSORLP00000000245	ENSG00000180787
ENSORLP00000000245	ENSG00000102870
ENSORLP00000000245	ENSG00000125945
ENSORLP00000000254	ENSG00000109919
ENSORLP00000000256	ENSG00000109919
ENSORLP00000000246	
ENSORLP00000000247	
ENSORLP00000000248	
ENSORLP00000000252	
ENSORLP00000000257	ENSG00000031003
ENSORLP00000000255	ENSG00000055070
ENSORLP00000000258	ENSG00000055070
ENSORLP00000000259	ENSG00000256294
ENSORLP00000000260	ENSG00000256294
ENSORLP00000000261	ENSG00000103495
ENSORLP00000000262	ENSG00000103495
ENSORLP00000000263	ENSG00000174885
ENSORLP00000000265	ENSG00000161542
ENSORLP00000000264	ENSG00000163466
ENSORLP00000000268	ENSG00000146021
ENSORLP00000000266	
ENSORLP00000000267	
ENSORLP00000000269	ENSG00000125538
ENSORLP00000000272	ENSG00000103502
ENSORLP00000000276	ENSG00000133059
ENSORLP00000000273	ENSG00000188886
ENSORLP00000000274	ENSG00000188886
ENSORLP00000000275	ENSG00000188886
ENSORLP00000000271	ENSG00000177733
ENSORLP00000000270	ENSG00000169607
ENSORLP00000000279	ENSG00000139287
ENSORLP00000000277	
ENSORLP00000000278	
ENSORLP00000000280	
ENSORLP00000000282	
ENSORLP00000000283	ENSG00000149930
ENSORLP00000000284	ENSG00000163545
ENSORLP00000000285	ENSG00000090316
ENSORLP00000000288	ENSG00000135698
ENSORLP00000000287	
ENSORLP00000000290	
ENSORLP00000000291	
ENSORLP00000000292	ENSG00000215148
ENSORLP00000000292	ENSG00000005001
ENSORLP00000000292	ENSG00000172382
ENSORLP00000000292	ENSG00000116176
ENSORLP00000000292	ENSG00000007038
ENSORLP00000000292	ENSG00000103355
ENSORLP00000000292	ENSG00000052344
ENSORLP00000000293	ENSG00000188886
ENSORLP00000000294	ENSG00000188886
ENSORLP00000000296	
ENSORLP00000000300	
ENSORLP00000000297	ENSG00000215148
ENSORLP00000000297	ENSG00000005001
ENSORLP00000000297	ENSG00000172382
ENSORLP00000000297	ENSG00000116176
ENSORLP00000000297	ENSG00000007038
ENSORLP00000000297	ENSG00000103355
ENSORLP00000000297	ENSG00000052344
ENSORLP00000000299	ENSG00000215148
ENSORLP00000000299	ENSG00000005001
ENSORLP00000000299	ENSG00000172382
ENSORLP00000000299	ENSG00000116176
ENSORLP00000000299	ENSG00000007038
ENSORLP00000000299	ENSG00000103355
ENSORLP00000000299	ENSG00000052344
ENSORLP00000000298	ENSG00000174885
ENSORLP00000000313	ENSG00000159363
ENSORLP00000000302	ENSG00000168040
ENSORLP00000000303	ENSG00000168040
ENSORLP00000000306	ENSG00000058404
ENSORLP00000000304	ENSG00000083828
ENSORLP00000000304	ENSG00000178917
ENSORLP00000000304	ENSG00000256223
ENSORLP00000000304	ENSG00000180626
ENSORLP00000000304	ENSG00000176371
ENSORLP00000000304	ENSG00000196345
ENSORLP00000000304	ENSG00000196391
ENSORLP00000000304	ENSG00000197951
ENSORLP00000000304	ENSG00000198939
ENSORLP00000000304	ENSG00000185730
ENSORLP00000000304	ENSG00000136866
ENSORLP00000000304	ENSG00000198131
ENSORLP00000000304	ENSG00000167384
ENSORLP00000000304	ENSG00000180938
ENSORLP00000000304	ENSG00000166704
ENSORLP00000000304	ENSG00000181894
ENSORLP00000000304	ENSG00000180787
ENSORLP00000000304	ENSG00000102870
ENSORLP00000000304	ENSG00000125945
ENSORLP00000000305	ENSG00000112578
ENSORLP00000000310	ENSG00000105220
ENSORLP00000000308	ENSG00000182223
ENSORLP00000000309	ENSG00000215148
ENSORLP00000000309	ENSG00000005001
ENSORLP00000000309	ENSG00000172382
ENSORLP00000000309	ENSG00000116176
ENSORLP00000000309	ENSG00000007038
ENSORLP00000000309	ENSG00000103355
ENSORLP00000000309	ENSG00000052344
ENSORLP00000000311	ENSG00000256294
ENSORLP00000000314	ENSG00000256294
ENSORLP00000000312	ENSG00000104228
ENSORLP00000000315	ENSG00000145248
ENSORLP00000000316	ENSG00000215148
ENSORLP00000000316	ENSG00000005001
ENSORLP00000000316	ENSG00000172382
ENSORLP00000000316	ENSG00000116176
ENSORLP00000000316	ENSG00000007038
ENSORLP00000000316	ENSG00000103355
ENSORLP00000000316	ENSG00000052344
ENSORLP00000000317	
ENSORLP00000000318	ENSG00000124641
ENSORLP00000000321	ENSG00000159692
ENSORLP00000000319	ENSG00000109171
ENSORLP00000000322	ENSG00000256294
ENSORLP00000000323	
ENSORLP00000000324	
ENSORLP00000000325	
ENSORLP00000000326	
ENSORLP00000000328	ENSG00000117118
ENSORLP00000000327	ENSG00000161999
ENSORLP00000000329	ENSG00000161999
ENSORLP00000000330	ENSG00000164663
ENSORLP00000000331	ENSG00000174885
ENSORLP00000000332	ENSG00000118231
ENSORLP00000000332	ENSG00000163254
ENSORLP00000000332	ENSG00000182187
ENSORLP00000000332	ENSG00000168582
ENSORLP00000000333	
ENSORLP00000000335	
ENSORLP00000000334	ENSG00000169914
ENSORLP00000000336	ENSG00000159674
ENSORLP00000000338	ENSG00000159674
ENSORLP00000000337	
ENSORLP00000000339	
ENSORLP00000000340	ENSG00000133069
ENSORLP00000000345	ENSG00000123136
ENSORLP00000000348	ENSG00000123136
ENSORLP00000000342	
ENSORLP00000000346	ENSG00000272333
ENSORLP00000000344	ENSG00000215148
ENSORLP00000000344	ENSG00000005001
ENSORLP00000000344	ENSG00000172382
ENSORLP00000000344	ENSG00000116176
ENSORLP00000000344	ENSG00000007038
ENSORLP00000000344	ENSG00000103355
ENSORLP00000000344	ENSG00000052344
ENSORLP00000000347	ENSG00000131620
ENSORLP00000000349	ENSG00000131620
ENSORLP00000000343	ENSG00000124762
ENSORLP00000000350	ENSG00000080854
ENSORLP00000000351	ENSG00000124444
ENSORLP00000000354	ENSG00000116752
ENSORLP00000000355	ENSG00000099994
ENSORLP00000000357	ENSG00000099994
ENSORLP00000000352	ENSG00000162344
ENSORLP00000000353	ENSG00000103326
ENSORLP00000000358	ENSG00000112081
ENSORLP00000000360	
ENSORLP00000000359	ENSG00000104756
ENSORLP00000000361	ENSG00000104756
ENSORLP00000000362	ENSG00000075388
ENSORLP00000000363	ENSG00000166086
ENSORLP00000000364	ENSG00000167792
ENSORLP00000000365	ENSG00000178222
ENSORLP00000000366	ENSG00000183762
ENSORLP00000000368	ENSG00000142459
ENSORLP00000000369	ENSG00000142459
ENSORLP00000000367	ENSG00000143369
ENSORLP00000000370	ENSG00000186895
ENSORLP00000000373	ENSG00000185052
ENSORLP00000000371	ENSG00000104228
ENSORLP00000000372	ENSG00000127418
ENSORLP00000000374	ENSG00000131018
ENSORLP00000000376	
ENSORLP00000000377	ENSG00000083828
ENSORLP00000000377	ENSG00000178917
ENSORLP00000000377	ENSG00000256223
ENSORLP00000000377	ENSG00000180626
ENSORLP00000000377	ENSG00000176371
ENSORLP00000000377	ENSG00000196345
ENSORLP00000000377	ENSG00000196391
ENSORLP00000000377	ENSG00000197951
ENSORLP00000000377	ENSG00000198939
ENSORLP00000000377	ENSG00000185730
ENSORLP00000000377	ENSG00000136866
ENSORLP00000000377	ENSG00000198131
ENSORLP00000000377	ENSG00000167384
ENSORLP00000000377	ENSG00000180938
ENSORLP00000000377	ENSG00000166704
ENSORLP00000000377	ENSG00000181894
ENSORLP00000000377	ENSG00000180787
ENSORLP00000000377	ENSG00000102870
ENSORLP00000000377	ENSG00000125945
ENSORLP00000000378	ENSG00000007541
ENSORLP00000000379	ENSG00000170571
ENSORLP00000000380	ENSG00000170571
ENSORLP00000000381	ENSG00000134909
ENSORLP00000000382	
ENSORLP00000000383	
ENSORLP00000000384	
ENSORLP00000000385	ENSG00000161031
ENSORLP00000000386	ENSG00000118894
ENSORLP00000000386	ENSG00000145002
ENSORLP00000000386	ENSG00000186523
ENSORLP00000000386	ENSG00000158483
ENSORLP00000000387	ENSG00000110092
ENSORLP00000000390	ENSG00000053900
ENSORLP00000000393	ENSG00000053900
ENSORLP00000000389	ENSG00000159352
ENSORLP00000000391	ENSG00000077782
ENSORLP00000000392	ENSG00000132669
ENSORLP00000000394	ENSG00000176387
ENSORLP00000000395	
ENSORLP00000000400	ENSG00000197323
ENSORLP00000000396	
ENSORLP00000000399	ENSG00000159167
ENSORLP00000000398	ENSG00000159714
ENSORLP00000000401	ENSG00000172175
ENSORLP00000000403	ENSG00000189366
ENSORLP00000000403	ENSG00000033011
ENSORLP00000000403	ENSG00000251287
ENSORLP00000000405	ENSG00000256294
ENSORLP00000000407	ENSG00000256294
ENSORLP00000000404	ENSG00000159713
ENSORLP00000000409	ENSG00000184347
ENSORLP00000000411	ENSG00000090006
ENSORLP00000000406	ENSG00000118162
ENSORLP00000000408	ENSG00000113494
ENSORLP00000000410	ENSG00000113494
ENSORLP00000000413	ENSG00000143595
ENSORLP00000000412	
ENSORLP00000000414	ENSG00000040487
ENSORLP00000000415	ENSG00000197557
ENSORLP00000000415	ENSG00000196659
ENSORLP00000000416	ENSG00000187742
ENSORLP00000000417	ENSG00000174944
ENSORLP00000000418	ENSG00000129116
ENSORLP00000000419	
ENSORLP00000000420	ENSG00000174944
ENSORLP00000000422	
ENSORLP00000000425	
ENSORLP00000000421	
ENSORLP00000000423	
ENSORLP00000000424	ENSG00000139910
ENSORLP00000000426	ENSG00000139910
ENSORLP00000000427	ENSG00000139910
ENSORLP00000000431	ENSG00000090674
ENSORLP00000000428	ENSG00000169181
ENSORLP00000000429	ENSG00000156194
ENSORLP00000000430	
ENSORLP00000000432	
ENSORLP00000000433	
ENSORLP00000000435	ENSG00000168710
ENSORLP00000000438	ENSG00000168710
ENSORLP00000000442	ENSG00000168710
ENSORLP00000000448	ENSG00000091136
ENSORLP00000000434	
ENSORLP00000000436	
ENSORLP00000000437	ENSG00000096070
ENSORLP00000000440	ENSG00000145439
ENSORLP00000000439	ENSG00000188032
ENSORLP00000000447	ENSG00000175198
ENSORLP00000000441	
ENSORLP00000000443	ENSG00000174946
ENSORLP00000000444	ENSG00000174946
ENSORLP00000000450	
ENSORLP00000000446	ENSG00000134160
ENSORLP00000000449	ENSG00000134160
ENSORLP00000000453	ENSG00000134160
ENSORLP00000000445	
ENSORLP00000000451	
ENSORLP00000000452	ENSG00000170855
ENSORLP00000000455	ENSG00000126247
ENSORLP00000000455	ENSG00000256812
ENSORLP00000000454	
ENSORLP00000000456	
ENSORLP00000000458	
ENSORLP00000000457	
ENSORLP00000000459	ENSG00000171169
ENSORLP00000000460	ENSG00000087237
ENSORLP00000000461	
ENSORLP00000000462	
ENSORLP00000000463	ENSG00000174885
ENSORLP00000000464	
ENSORLP00000000466	
ENSORLP00000000468	
ENSORLP00000000471	
ENSORLP00000000469	
ENSORLP00000000470	
ENSORLP00000000472	ENSG00000138764
ENSORLP00000000477	ENSG00000123143
ENSORLP00000000474	ENSG00000196998
ENSORLP00000000473	
ENSORLP00000000476	ENSG00000051108
ENSORLP00000000475	
ENSORLP00000000478	ENSG00000174885
ENSORLP00000000481	
ENSORLP00000000479	
ENSORLP00000000486	ENSG00000156711
ENSORLP00000000480	ENSG00000167641
ENSORLP00000000482	ENSG00000167641
ENSORLP00000000485	ENSG00000167641
ENSORLP00000000484	ENSG00000177733
ENSORLP00000000490	ENSG00000143093
ENSORLP00000000487	ENSG00000159723
ENSORLP00000000488	ENSG00000174885
ENSORLP00000000489	ENSG00000174885
ENSORLP00000000491	
ENSORLP00000000493	
ENSORLP00000000492	ENSG00000177511
ENSORLP00000000494	ENSG00000177511
ENSORLP00000000496	ENSG00000103335
ENSORLP00000000495	ENSG00000219438
ENSORLP00000000499	ENSG00000219438
ENSORLP00000000497	
ENSORLP00000000498	
ENSORLP00000000500	
ENSORLP00000000501	
ENSORLP00000000506	ENSG00000076984
ENSORLP00000000502	ENSG00000283632
ENSORLP00000000505	ENSG00000283632
ENSORLP00000000503	ENSG00000166869
ENSORLP00000000504	ENSG00000166869
ENSORLP00000000507	ENSG00000167513
ENSORLP00000000509	ENSG00000070915
ENSORLP00000000510	
ENSORLP00000000513	
ENSORLP00000000511	
ENSORLP00000000512	
ENSORLP00000000514	
ENSORLP00000000515	ENSG00000041353
ENSORLP00000000516	
ENSORLP00000000517	ENSG00000083828
ENSORLP00000000517	ENSG00000178917
ENSORLP00000000517	ENSG00000256223
ENSORLP00000000517	ENSG00000180626
ENSORLP00000000517	ENSG00000176371
ENSORLP00000000517	ENSG00000196345
ENSORLP00000000517	ENSG00000196391
ENSORLP00000000517	ENSG00000197951
ENSORLP00000000517	ENSG00000198939
ENSORLP00000000517	ENSG00000185730
ENSORLP00000000517	ENSG00000136866
ENSORLP00000000517	ENSG00000198131
ENSORLP00000000517	ENSG00000167384
ENSORLP00000000517	ENSG00000180938
ENSORLP00000000517	ENSG00000166704
ENSORLP00000000517	ENSG00000181894
ENSORLP00000000517	ENSG00000180787
ENSORLP00000000517	ENSG00000102870
ENSORLP00000000517	ENSG00000125945
ENSORLP00000000519	ENSG00000197106
ENSORLP00000000518	
ENSORLP00000000520	ENSG00000111361
ENSORLP00000000522	ENSG00000101751
ENSORLP00000000524	ENSG00000083828
ENSORLP00000000524	ENSG00000178917
ENSORLP00000000524	ENSG00000256223
ENSORLP00000000524	ENSG00000180626
ENSORLP00000000524	ENSG00000176371
ENSORLP00000000524	ENSG00000196345
ENSORLP00000000524	ENSG00000196391
ENSORLP00000000524	ENSG00000197951
ENSORLP00000000524	ENSG00000198939
ENSORLP00000000524	ENSG00000185730
ENSORLP00000000524	ENSG00000136866
ENSORLP00000000524	ENSG00000198131
ENSORLP00000000524	ENSG00000167384
ENSORLP00000000524	ENSG00000180938
ENSORLP00000000524	ENSG00000166704
ENSORLP00000000524	ENSG00000181894
ENSORLP00000000524	ENSG00000180787
ENSORLP00000000524	ENSG00000102870
ENSORLP00000000524	ENSG00000125945
ENSORLP00000000525	ENSG00000083828
ENSORLP00000000525	ENSG00000178917
ENSORLP00000000525	ENSG00000256223
ENSORLP00000000525	ENSG00000180626
ENSORLP00000000525	ENSG00000176371
ENSORLP00000000525	ENSG00000196345
ENSORLP00000000525	ENSG00000196391
ENSORLP00000000525	ENSG00000197951
ENSORLP00000000525	ENSG00000198939
ENSORLP00000000525	ENSG00000185730
ENSORLP00000000525	ENSG00000136866
ENSORLP00000000525	ENSG00000198131
ENSORLP00000000525	ENSG00000167384
ENSORLP00000000525	ENSG00000180938
ENSORLP00000000525	ENSG00000166704
ENSORLP00000000525	ENSG00000181894
ENSORLP00000000525	ENSG00000180787
ENSORLP00000000525	ENSG00000102870
ENSORLP00000000525	ENSG00000125945
ENSORLP00000000527	ENSG00000105197
ENSORLP00000000528	ENSG00000105197
ENSORLP00000000526	ENSG00000111364
ENSORLP00000000529	
ENSORLP00000000530	
ENSORLP00000000531	
ENSORLP00000000532	
ENSORLP00000000533	
ENSORLP00000000534	ENSG00000162775
ENSORLP00000000535	ENSG00000185917
ENSORLP00000000536	ENSG00000100078
ENSORLP00000000537	
ENSORLP00000000538	ENSG00000181754
ENSORLP00000000539	ENSG00000156097
ENSORLP00000000545	ENSG00000137601
ENSORLP00000000541	ENSG00000091409
ENSORLP00000000544	ENSG00000091409
ENSORLP00000000546	ENSG00000091409
ENSORLP00000000543	ENSG00000143612
ENSORLP00000000542	
ENSORLP00000000547	
ENSORLP00000000548	ENSG00000007047
ENSORLP00000000549	
ENSORLP00000000550	ENSG00000105270
ENSORLP00000000551	ENSG00000105270
ENSORLP00000000552	
ENSORLP00000000553	ENSG00000104879
ENSORLP00000000554	ENSG00000149043
ENSORLP00000000555	ENSG00000109189
ENSORLP00000000556	ENSG00000109189
ENSORLP00000000558	ENSG00000109189
ENSORLP00000000559	ENSG00000159228
ENSORLP00000000559	ENSG00000159231
ENSORLP00000000560	ENSG00000116337
ENSORLP00000000561	ENSG00000143375
ENSORLP00000000562	
ENSORLP00000000563	ENSG00000163666
ENSORLP00000000565	ENSG00000188505
ENSORLP00000000568	ENSG00000197888
ENSORLP00000000568	ENSG00000196620
ENSORLP00000000568	ENSG00000271271
ENSORLP00000000568	ENSG00000109181
ENSORLP00000000568	ENSG00000213759
ENSORLP00000000568	ENSG00000135226
ENSORLP00000000568	ENSG00000171234
ENSORLP00000000568	ENSG00000156096
ENSORLP00000000568	ENSG00000135220
ENSORLP00000000568	ENSG00000173610
ENSORLP00000000566	ENSG00000091140
ENSORLP00000000569	ENSG00000089169
ENSORLP00000000567	ENSG00000163348
ENSORLP00000000570	ENSG00000175264
ENSORLP00000000572	ENSG00000186051
ENSORLP00000000573	ENSG00000128045
ENSORLP00000000574	
ENSORLP00000000576	
ENSORLP00000000575	ENSG00000179295
ENSORLP00000000578	ENSG00000196754
ENSORLP00000000578	ENSG00000196420
ENSORLP00000000578	ENSG00000188015
ENSORLP00000000578	ENSG00000196154
ENSORLP00000000578	ENSG00000197956
ENSORLP00000000579	
ENSORLP00000000581	ENSG00000118160
ENSORLP00000000580	ENSG00000184178
ENSORLP00000000582	ENSG00000184178
ENSORLP00000000585	ENSG00000213420
ENSORLP00000000583	
ENSORLP00000000584	ENSG00000179603
ENSORLP00000000607	ENSG00000100345
ENSORLP00000000587	ENSG00000086598
ENSORLP00000000606	ENSG00000198793
ENSORLP00000000608	ENSG00000198793
ENSORLP00000000590	ENSG00000143590
ENSORLP00000000590	ENSG00000251246
ENSORLP00000000592	ENSG00000143590
ENSORLP00000000592	ENSG00000251246
ENSORLP00000000594	ENSG00000143590
ENSORLP00000000594	ENSG00000251246
ENSORLP00000000591	ENSG00000268083
ENSORLP00000000591	ENSG00000104824
