Protein stable ID	Human gene stable ID
ENSGMOP00000000061	ENSG00000260230
ENSGMOP00000000062	ENSG00000136936
ENSGMOP00000000074	ENSG00000068650
ENSGMOP00000000066	ENSG00000119523
ENSGMOP00000000065	
ENSGMOP00000000071	ENSG00000185467
ENSGMOP00000000070	ENSG00000204815
ENSGMOP00000000084	ENSG00000125676
ENSGMOP00000000076	ENSG00000116793
ENSGMOP00000000068	ENSG00000106803
ENSGMOP00000000069	
ENSGMOP00000000088	ENSG00000152642
ENSGMOP00000000095	ENSG00000152642
ENSGMOP00000000072	
ENSGMOP00000000073	ENSG00000173786
ENSGMOP00000000075	ENSG00000104946
ENSGMOP00000000081	ENSG00000131473
ENSGMOP00000000078	
ENSGMOP00000000079	
ENSGMOP00000000077	ENSG00000141086
ENSGMOP00000000080	
ENSGMOP00000000087	ENSG00000197226
ENSGMOP00000000083	ENSG00000267796
ENSGMOP00000000082	ENSG00000178502
ENSGMOP00000000085	ENSG00000141698
ENSGMOP00000000086	
ENSGMOP00000000089	
ENSGMOP00000000093	ENSG00000141756
ENSGMOP00000000096	ENSG00000125675
ENSGMOP00000000090	ENSG00000124562
ENSGMOP00000000094	ENSG00000113269
ENSGMOP00000000092	
ENSGMOP00000000091	ENSG00000205155
ENSGMOP00000000091	ENSG00000188223
ENSGMOP00000000099	
ENSGMOP00000000116	ENSG00000272333
ENSGMOP00000000097	ENSG00000163807
ENSGMOP00000000098	ENSG00000145826
ENSGMOP00000000101	ENSG00000141696
ENSGMOP00000000100	ENSG00000141425
ENSGMOP00000000103	ENSG00000163812
ENSGMOP00000000102	ENSG00000196821
	
ENSGMOP00000000109	ENSG00000073670
ENSGMOP00000000106	
ENSGMOP00000000104	ENSG00000124664
ENSGMOP00000000105	ENSG00000185231
ENSGMOP00000000110	ENSG00000180210
ENSGMOP00000000108	ENSG00000124507
ENSGMOP00000000107	ENSG00000176136
ENSGMOP00000000111	
ENSGMOP00000000114	
ENSGMOP00000000112	ENSG00000177150
ENSGMOP00000000113	ENSG00000270800
ENSGMOP00000000113	ENSG00000124614
ENSGMOP00000000115	ENSG00000170421
ENSGMOP00000000115	ENSG00000185069
ENSGMOP00000000115	ENSG00000189182
ENSGMOP00000000115	ENSG00000170454
ENSGMOP00000000115	ENSG00000185479
ENSGMOP00000000115	ENSG00000170484
ENSGMOP00000000115	ENSG00000172867
ENSGMOP00000000115	ENSG00000167768
ENSGMOP00000000115	ENSG00000170486
ENSGMOP00000000115	ENSG00000185640
ENSGMOP00000000115	ENSG00000186442
ENSGMOP00000000115	ENSG00000170465
ENSGMOP00000000115	ENSG00000135480
ENSGMOP00000000115	ENSG00000170477
ENSGMOP00000000115	ENSG00000205420
ENSGMOP00000000115	ENSG00000139648
ENSGMOP00000000115	ENSG00000186049
ENSGMOP00000000115	ENSG00000186081
ENSGMOP00000000118	
ENSGMOP00000000117	ENSG00000272325
ENSGMOP00000000120	ENSG00000111057
ENSGMOP00000000121	ENSG00000066136
ENSGMOP00000000119	
ENSGMOP00000000124	
ENSGMOP00000000122	ENSG00000064999
ENSGMOP00000000126	ENSG00000141750
ENSGMOP00000000123	ENSG00000171136
ENSGMOP00000000125	ENSG00000126246
ENSGMOP00000000128	ENSG00000117013
ENSGMOP00000000127	
ENSGMOP00000000133	ENSG00000105290
ENSGMOP00000000129	ENSG00000124216
ENSGMOP00000000131	ENSG00000108306
ENSGMOP00000000132	ENSG00000187239
ENSGMOP00000000130	
ENSGMOP00000000134	ENSG00000198087
ENSGMOP00000000138	ENSG00000147010
ENSGMOP00000000160	ENSG00000167258
ENSGMOP00000000167	ENSG00000167258
ENSGMOP00000000169	ENSG00000167258
ENSGMOP00000000135	ENSG00000268797
ENSGMOP00000000135	ENSG00000269858
ENSGMOP00000000137	
ENSGMOP00000000136	ENSG00000159140
ENSGMOP00000000139	ENSG00000148204
ENSGMOP00000000140	ENSG00000126259
ENSGMOP00000000141	
ENSGMOP00000000142	ENSG00000180815
ENSGMOP00000000155	ENSG00000161270
ENSGMOP00000000143	ENSG00000112759
ENSGMOP00000000145	
ENSGMOP00000000144	
ENSGMOP00000000147	
ENSGMOP00000000153	ENSG00000065150
ENSGMOP00000000153	ENSG00000137040
ENSGMOP00000000151	
ENSGMOP00000000146	ENSG00000154813
ENSGMOP00000000149	
ENSGMOP00000000148	
ENSGMOP00000000162	
ENSGMOP00000000165	
ENSGMOP00000000157	
ENSGMOP00000000150	
ENSGMOP00000000154	ENSG00000159398
ENSGMOP00000000154	ENSG00000172831
ENSGMOP00000000154	ENSG00000198848
ENSGMOP00000000154	ENSG00000172828
ENSGMOP00000000156	ENSG00000071051
ENSGMOP00000000152	
	
ENSGMOP00000000161	ENSG00000122707
ENSGMOP00000000158	
ENSGMOP00000000159	ENSG00000132196
ENSGMOP00000000163	ENSG00000130560
ENSGMOP00000000166	ENSG00000275395
ENSGMOP00000000164	ENSG00000135577
ENSGMOP00000000171	ENSG00000175198
ENSGMOP00000000168	ENSG00000156030
ENSGMOP00000000170	
ENSGMOP00000000172	
ENSGMOP00000000173	ENSG00000171532
ENSGMOP00000000175	
ENSGMOP00000000174	
ENSGMOP00000000176	ENSG00000128881
ENSGMOP00000000177	ENSG00000131748
ENSGMOP00000000180	ENSG00000119403
ENSGMOP00000000185	ENSG00000085276
ENSGMOP00000000179	ENSG00000168904
ENSGMOP00000000178	ENSG00000258289
ENSGMOP00000000182	
ENSGMOP00000000183	ENSG00000116039
ENSGMOP00000000186	ENSG00000103994
ENSGMOP00000000181	
ENSGMOP00000000192	ENSG00000140443
ENSGMOP00000000191	
ENSGMOP00000000184	ENSG00000173991
ENSGMOP00000000190	ENSG00000035403
ENSGMOP00000000187	ENSG00000148704
ENSGMOP00000000189	ENSG00000259753
ENSGMOP00000000189	ENSG00000259207
ENSGMOP00000000188	ENSG00000186009
ENSGMOP00000000208	
ENSGMOP00000000199	ENSG00000115306
ENSGMOP00000000194	ENSG00000186795
ENSGMOP00000000195	ENSG00000186795
ENSGMOP00000000196	ENSG00000186795
ENSGMOP00000000201	ENSG00000186795
ENSGMOP00000000193	
ENSGMOP00000000202	ENSG00000092529
ENSGMOP00000000197	ENSG00000087995
ENSGMOP00000000197	ENSG00000165055
ENSGMOP00000000200	ENSG00000156110
ENSGMOP00000000198	ENSG00000157823
	
ENSGMOP00000000209	ENSG00000166825
ENSGMOP00000000206	ENSG00000146872
ENSGMOP00000000207	ENSG00000165646
ENSGMOP00000000213	ENSG00000177103
ENSGMOP00000000218	ENSG00000214595
ENSGMOP00000000211	ENSG00000156650
ENSGMOP00000000203	ENSG00000089091
ENSGMOP00000000210	ENSG00000115216
ENSGMOP00000000205	
ENSGMOP00000000204	ENSG00000132664
ENSGMOP00000000220	ENSG00000089050
ENSGMOP00000000228	ENSG00000011028
ENSGMOP00000000215	ENSG00000165650
ENSGMOP00000000212	ENSG00000185518
ENSGMOP00000000216	ENSG00000024422
ENSGMOP00000000217	
ENSGMOP00000000214	ENSG00000188716
ENSGMOP00000000224	ENSG00000106608
ENSGMOP00000000219	ENSG00000079393
ENSGMOP00000000221	ENSG00000186197
ENSGMOP00000000225	ENSG00000168958
ENSGMOP00000000227	ENSG00000112077
ENSGMOP00000000222	
ENSGMOP00000000223	
ENSGMOP00000000230	ENSG00000085760
ENSGMOP00000000234	ENSG00000177030
ENSGMOP00000000236	
ENSGMOP00000000226	ENSG00000156671
ENSGMOP00000000229	
ENSGMOP00000000239	ENSG00000154099
ENSGMOP00000000243	ENSG00000178568
ENSGMOP00000000232	ENSG00000165637
ENSGMOP00000000233	ENSG00000198570
ENSGMOP00000000231	
ENSGMOP00000000238	ENSG00000143751
ENSGMOP00000000250	ENSG00000143751
ENSGMOP00000000235	
ENSGMOP00000000237	ENSG00000170385
ENSGMOP00000000247	ENSG00000156113
ENSGMOP00000000242	ENSG00000174371
ENSGMOP00000000244	ENSG00000164045
ENSGMOP00000000244	ENSG00000101224
ENSGMOP00000000241	ENSG00000117650
ENSGMOP00000000246	ENSG00000048342
ENSGMOP00000000240	ENSG00000186501
ENSGMOP00000000245	ENSG00000141480
ENSGMOP00000000249	ENSG00000123684
ENSGMOP00000000248	ENSG00000119820
ENSGMOP00000000256	
ENSGMOP00000000251	ENSG00000221838
	
ENSGMOP00000000253	ENSG00000115760
ENSGMOP00000000257	
ENSGMOP00000000252	ENSG00000143493
	
ENSGMOP00000000262	ENSG00000111530
ENSGMOP00000000259	ENSG00000162909
ENSGMOP00000000254	ENSG00000146090
ENSGMOP00000000255	ENSG00000134597
ENSGMOP00000000294	ENSG00000214944
ENSGMOP00000000301	ENSG00000214944
ENSGMOP00000000307	ENSG00000214944
ENSGMOP00000000263	ENSG00000143476
	
ENSGMOP00000000258	ENSG00000215475
ENSGMOP00000000258	ENSG00000181788
ENSGMOP00000000260	ENSG00000049245
ENSGMOP00000000261	ENSG00000043462
ENSGMOP00000000266	ENSG00000122359
ENSGMOP00000000265	ENSG00000162576
	
ENSGMOP00000000274	ENSG00000186766
ENSGMOP00000000274	ENSG00000214336
ENSGMOP00000000277	ENSG00000186766
ENSGMOP00000000277	ENSG00000214336
ENSGMOP00000000272	ENSG00000162909
ENSGMOP00000000267	
ENSGMOP00000000269	ENSG00000013441
ENSGMOP00000000269	ENSG00000113240
ENSGMOP00000000264	ENSG00000168530
ENSGMOP00000000268	ENSG00000066027
ENSGMOP00000000276	ENSG00000078018
ENSGMOP00000000271	
ENSGMOP00000000270	ENSG00000165424
ENSGMOP00000000273	
ENSGMOP00000000275	ENSG00000108179
ENSGMOP00000000285	ENSG00000124608
ENSGMOP00000000279	ENSG00000206052
ENSGMOP00000000278	
ENSGMOP00000000287	ENSG00000108175
ENSGMOP00000000280	ENSG00000145912
ENSGMOP00000000282	ENSG00000144445
ENSGMOP00000000281	ENSG00000152128
ENSGMOP00000000284	
ENSGMOP00000000283	
	
ENSGMOP00000000291	ENSG00000181234
ENSGMOP00000000291	ENSG00000139364
ENSGMOP00000000291	ENSG00000151952
	
ENSGMOP00000000286	ENSG00000173706
ENSGMOP00000000290	ENSG00000127951
ENSGMOP00000000288	ENSG00000230522
ENSGMOP00000000288	ENSG00000182315
ENSGMOP00000000288	ENSG00000170948
ENSGMOP00000000288	ENSG00000237247
ENSGMOP00000000288	ENSG00000205718
ENSGMOP00000000288	ENSG00000196589
ENSGMOP00000000289	
ENSGMOP00000000314	ENSG00000101901
ENSGMOP00000000296	ENSG00000148606
ENSGMOP00000000292	
ENSGMOP00000000297	
	
ENSGMOP00000000293	ENSG00000117410
	
ENSGMOP00000000295	
ENSGMOP00000000298	ENSG00000121297
ENSGMOP00000000299	
	
ENSGMOP00000000302	ENSG00000168291
ENSGMOP00000000303	ENSG00000198597
ENSGMOP00000000310	ENSG00000221955
ENSGMOP00000000300	ENSG00000186867
	
ENSGMOP00000000304	
	
ENSGMOP00000000309	ENSG00000103978
ENSGMOP00000000311	ENSG00000138316
ENSGMOP00000000306	ENSG00000169682
	
ENSGMOP00000000308	ENSG00000105173
	
ENSGMOP00000000305	
	
ENSGMOP00000000315	ENSG00000168488
ENSGMOP00000000317	ENSG00000164331
ENSGMOP00000000312	ENSG00000140505
ENSGMOP00000000312	ENSG00000140465
ENSGMOP00000000313	
ENSGMOP00000000332	ENSG00000163848
ENSGMOP00000000341	ENSG00000163848
ENSGMOP00000000320	ENSG00000107719
ENSGMOP00000000316	
ENSGMOP00000000318	
ENSGMOP00000000319	ENSG00000176953
ENSGMOP00000000323	ENSG00000155975
ENSGMOP00000000321	ENSG00000145741
ENSGMOP00000000322	ENSG00000166289
ENSGMOP00000000324	ENSG00000258150
ENSGMOP00000000324	ENSG00000176476
ENSGMOP00000000324	ENSG00000258130
ENSGMOP00000000327	ENSG00000156574
ENSGMOP00000000325	ENSG00000186564
ENSGMOP00000000325	ENSG00000251493
ENSGMOP00000000331	ENSG00000106348
	
ENSGMOP00000000326	ENSG00000176046
ENSGMOP00000000328	ENSG00000164325
ENSGMOP00000000330	ENSG00000105171
	
ENSGMOP00000000336	
ENSGMOP00000000329	ENSG00000172731
ENSGMOP00000000334	ENSG00000180817
ENSGMOP00000000333	ENSG00000125046
ENSGMOP00000000343	ENSG00000162341
ENSGMOP00000000338	ENSG00000169683
ENSGMOP00000000335	
ENSGMOP00000000337	ENSG00000079332
ENSGMOP00000000339	ENSG00000125538
ENSGMOP00000000340	
ENSGMOP00000000350	ENSG00000083312
ENSGMOP00000000344	ENSG00000107742
ENSGMOP00000000342	ENSG00000168275
ENSGMOP00000000364	ENSG00000196950
ENSGMOP00000000347	ENSG00000196433
ENSGMOP00000000346	ENSG00000196937
ENSGMOP00000000345	ENSG00000169750
ENSGMOP00000000351	ENSG00000169607
ENSGMOP00000000354	ENSG00000164707
ENSGMOP00000000355	ENSG00000144339
ENSGMOP00000000358	ENSG00000172890
ENSGMOP00000000349	ENSG00000181873
ENSGMOP00000000353	ENSG00000013293
ENSGMOP00000000352	ENSG00000138303
ENSGMOP00000000348	
ENSGMOP00000000356	ENSG00000197976
	
ENSGMOP00000000357	
ENSGMOP00000000359	ENSG00000169738
ENSGMOP00000000379	ENSG00000115266
ENSGMOP00000000380	ENSG00000115607
ENSGMOP00000000388	ENSG00000115607
ENSGMOP00000000361	ENSG00000081692
ENSGMOP00000000360	ENSG00000166295
ENSGMOP00000000366	ENSG00000198142
ENSGMOP00000000373	ENSG00000198142
ENSGMOP00000000363	ENSG00000013297
ENSGMOP00000000420	ENSG00000172893
ENSGMOP00000000362	
ENSGMOP00000000370	ENSG00000169733
ENSGMOP00000000372	
ENSGMOP00000000382	
ENSGMOP00000000369	ENSG00000147432
ENSGMOP00000000365	ENSG00000168209
ENSGMOP00000000374	
ENSGMOP00000000371	
ENSGMOP00000000368	ENSG00000143740
ENSGMOP00000000381	ENSG00000100320
ENSGMOP00000000367	
ENSGMOP00000000421	
ENSGMOP00000000376	ENSG00000148719
ENSGMOP00000000375	
ENSGMOP00000000384	ENSG00000124788
ENSGMOP00000000377	ENSG00000143816
ENSGMOP00000000383	
ENSGMOP00000000394	ENSG00000109756
ENSGMOP00000000378	
ENSGMOP00000000386	
ENSGMOP00000000385	ENSG00000005020
ENSGMOP00000000391	ENSG00000114812
ENSGMOP00000000390	ENSG00000196284
ENSGMOP00000000389	ENSG00000145284
ENSGMOP00000000411	ENSG00000154342
ENSGMOP00000000403	ENSG00000149782
ENSGMOP00000000387	
ENSGMOP00000000392	ENSG00000198732
ENSGMOP00000000409	ENSG00000152767
ENSGMOP00000000393	ENSG00000127954
ENSGMOP00000000395	ENSG00000137198
	
ENSGMOP00000000407	ENSG00000135960
ENSGMOP00000000396	ENSG00000081154
ENSGMOP00000000414	ENSG00000075826
ENSGMOP00000000404	ENSG00000096401
ENSGMOP00000000397	ENSG00000254706
ENSGMOP00000000399	
ENSGMOP00000000398	
	
ENSGMOP00000000400	ENSG00000132693
ENSGMOP00000000400	ENSG00000132703
ENSGMOP00000000401	ENSG00000073282
ENSGMOP00000000408	ENSG00000258890
	
ENSGMOP00000000415	ENSG00000008128
ENSGMOP00000000415	ENSG00000248333
ENSGMOP00000000402	ENSG00000115661
ENSGMOP00000000425	ENSG00000095397
ENSGMOP00000000405	ENSG00000211772
ENSGMOP00000000405	ENSG00000211751
ENSGMOP00000000405	ENSG00000211767
ENSGMOP00000000422	ENSG00000211772
ENSGMOP00000000422	ENSG00000211751
ENSGMOP00000000422	ENSG00000211767
ENSGMOP00000000406	ENSG00000127954
ENSGMOP00000000416	ENSG00000138363
ENSGMOP00000000413	ENSG00000235173
ENSGMOP00000000410	
ENSGMOP00000000419	ENSG00000153989
ENSGMOP00000000412	
ENSGMOP00000000423	ENSG00000163827
ENSGMOP00000000424	ENSG00000157800
ENSGMOP00000000428	
ENSGMOP00000000418	
ENSGMOP00000000429	ENSG00000125814
ENSGMOP00000000417	
ENSGMOP00000000427	ENSG00000138468
ENSGMOP00000000434	ENSG00000163006
ENSGMOP00000000426	ENSG00000255339
ENSGMOP00000000426	ENSG00000166136
ENSGMOP00000000430	ENSG00000189409
ENSGMOP00000000457	ENSG00000115414
ENSGMOP00000000523	ENSG00000163945
ENSGMOP00000000555	ENSG00000163945
ENSGMOP00000000584	ENSG00000163945
ENSGMOP00000000620	ENSG00000163945
ENSGMOP00000000432	ENSG00000198715
ENSGMOP00000000431	ENSG00000143793
ENSGMOP00000000446	ENSG00000149451
ENSGMOP00000000444	
ENSGMOP00000000435	ENSG00000211772
ENSGMOP00000000435	ENSG00000211751
ENSGMOP00000000435	ENSG00000211767
ENSGMOP00000000441	ENSG00000154743
ENSGMOP00000000433	ENSG00000205643
ENSGMOP00000000437	
ENSGMOP00000000450	ENSG00000114416
ENSGMOP00000000443	ENSG00000164438
ENSGMOP00000000443	ENSG00000115297
ENSGMOP00000000471	ENSG00000182621
ENSGMOP00000000436	ENSG00000120942
ENSGMOP00000000438	
ENSGMOP00000000439	ENSG00000158220
ENSGMOP00000000543	ENSG00000154358
ENSGMOP00000000445	ENSG00000151615
ENSGMOP00000000447	ENSG00000111886
ENSGMOP00000000442	
	
ENSGMOP00000000440	ENSG00000107872
ENSGMOP00000000455	ENSG00000160410
ENSGMOP00000000456	ENSG00000197530
ENSGMOP00000000485	ENSG00000050555
ENSGMOP00000000452	ENSG00000206538
ENSGMOP00000000448	ENSG00000158220
ENSGMOP00000000449	ENSG00000075891
ENSGMOP00000000458	
ENSGMOP00000000463	ENSG00000111817
ENSGMOP00000000451	ENSG00000203756
ENSGMOP00000000460	ENSG00000111885
ENSGMOP00000000453	
ENSGMOP00000000470	ENSG00000158220
ENSGMOP00000000454	ENSG00000122863
ENSGMOP00000000464	ENSG00000147432
ENSGMOP00000000461	ENSG00000182132
ENSGMOP00000000465	ENSG00000205981
ENSGMOP00000000459	ENSG00000077235
ENSGMOP00000000462	ENSG00000083937
ENSGMOP00000000467	ENSG00000165678
ENSGMOP00000000484	
ENSGMOP00000000468	
ENSGMOP00000000473	ENSG00000102893
ENSGMOP00000000469	ENSG00000163961
ENSGMOP00000000466	ENSG00000122033
ENSGMOP00000000477	ENSG00000109654
ENSGMOP00000000482	ENSG00000132305
ENSGMOP00000000472	ENSG00000145431
ENSGMOP00000000580	ENSG00000087116
ENSGMOP00000000606	ENSG00000087116
ENSGMOP00000000625	ENSG00000087116
ENSGMOP00000000476	ENSG00000115414
ENSGMOP00000000481	
ENSGMOP00000000480	ENSG00000283765
ENSGMOP00000000480	ENSG00000175193
ENSGMOP00000000479	ENSG00000064835
	
ENSGMOP00000000498	
ENSGMOP00000000474	ENSG00000259024
ENSGMOP00000000474	ENSG00000171928
ENSGMOP00000000474	ENSG00000175106
ENSGMOP00000000478	ENSG00000171161
ENSGMOP00000000475	
ENSGMOP00000000505	ENSG00000145041
ENSGMOP00000000493	
	
ENSGMOP00000000483	
ENSGMOP00000000489	ENSG00000164283
ENSGMOP00000000487	ENSG00000182473
ENSGMOP00000000495	ENSG00000115233
ENSGMOP00000000530	ENSG00000172349
ENSGMOP00000000491	
ENSGMOP00000000490	ENSG00000166603
ENSGMOP00000000507	ENSG00000137460
ENSGMOP00000000486	ENSG00000127184
ENSGMOP00000000488	ENSG00000179097
ENSGMOP00000000496	ENSG00000102158
ENSGMOP00000000492	
ENSGMOP00000000494	ENSG00000101421
ENSGMOP00000000503	ENSG00000198042
ENSGMOP00000000504	ENSG00000182473
ENSGMOP00000000516	ENSG00000145715
ENSGMOP00000000511	ENSG00000161011
ENSGMOP00000000499	ENSG00000175105
ENSGMOP00000000502	ENSG00000113360
ENSGMOP00000000497	ENSG00000126878
ENSGMOP00000000506	ENSG00000021488
ENSGMOP00000000538	ENSG00000144036
ENSGMOP00000000500	ENSG00000109062
ENSGMOP00000000528	ENSG00000085978
ENSGMOP00000000512	ENSG00000030419
ENSGMOP00000000510	ENSG00000183579
ENSGMOP00000000501	ENSG00000100196
ENSGMOP00000000522	ENSG00000153250
ENSGMOP00000000509	ENSG00000120948
ENSGMOP00000000508	
ENSGMOP00000000515	ENSG00000164610
ENSGMOP00000000517	
ENSGMOP00000000518	ENSG00000113360
ENSGMOP00000000525	ENSG00000175105
ENSGMOP00000000521	
ENSGMOP00000000514	ENSG00000186326
ENSGMOP00000000526	ENSG00000142657
ENSGMOP00000000519	ENSG00000168002
ENSGMOP00000000532	ENSG00000165322
ENSGMOP00000000513	
ENSGMOP00000000529	ENSG00000100219
ENSGMOP00000000524	ENSG00000164144
ENSGMOP00000000520	
ENSGMOP00000000557	ENSG00000136731
ENSGMOP00000000533	ENSG00000134480
ENSGMOP00000000534	ENSG00000196581
ENSGMOP00000000536	ENSG00000141428
ENSGMOP00000000531	ENSG00000108826
ENSGMOP00000000535	ENSG00000183682
ENSGMOP00000000535	ENSG00000116985
ENSGMOP00000000527	
ENSGMOP00000000537	ENSG00000254772
ENSGMOP00000000539	ENSG00000169184
ENSGMOP00000000544	ENSG00000070886
ENSGMOP00000000540	ENSG00000115221
ENSGMOP00000000560	ENSG00000125386
ENSGMOP00000000546	
ENSGMOP00000000590	ENSG00000054523
ENSGMOP00000000541	ENSG00000150656
ENSGMOP00000000549	
ENSGMOP00000000542	ENSG00000164180
	
ENSGMOP00000000734	ENSG00000127603
ENSGMOP00000000550	ENSG00000180957
ENSGMOP00000000548	ENSG00000124942
ENSGMOP00000000545	
ENSGMOP00000000558	ENSG00000137812
ENSGMOP00000000547	ENSG00000172345
ENSGMOP00000000551	ENSG00000081189
ENSGMOP00000000561	ENSG00000153246
ENSGMOP00000000553	ENSG00000188372
ENSGMOP00000000553	ENSG00000146707
ENSGMOP00000000575	ENSG00000186648
ENSGMOP00000000565	ENSG00000261236
ENSGMOP00000000559	ENSG00000179021
ENSGMOP00000000812	
ENSGMOP00000000829	
ENSGMOP00000000835	
ENSGMOP00000000895	
ENSGMOP00000000910	
ENSGMOP00000000577	ENSG00000173166
ENSGMOP00000000626	ENSG00000173166
ENSGMOP00000000554	ENSG00000153086
ENSGMOP00000000607	ENSG00000188869
ENSGMOP00000000563	ENSG00000161714
ENSGMOP00000000552	ENSG00000171951
ENSGMOP00000000568	ENSG00000147852
ENSGMOP00000000582	ENSG00000100154
ENSGMOP00000000556	ENSG00000237515
ENSGMOP00000000573	
ENSGMOP00000000572	ENSG00000269891
ENSGMOP00000000572	ENSG00000213390
ENSGMOP00000000564	ENSG00000100652
ENSGMOP00000000562	
ENSGMOP00000000566	ENSG00000103381
ENSGMOP00000000567	ENSG00000146373
ENSGMOP00000000610	ENSG00000091128
ENSGMOP00000000576	ENSG00000172845
ENSGMOP00000000569	
ENSGMOP00000000578	
ENSGMOP00000000636	ENSG00000132541
ENSGMOP00000000571	ENSG00000150540
ENSGMOP00000000612	ENSG00000054219
ENSGMOP00000000612	ENSG00000248672
ENSGMOP00000000570	ENSG00000267281
ENSGMOP00000000570	ENSG00000170653
ENSGMOP00000000585	ENSG00000168884
ENSGMOP00000000595	ENSG00000072422
ENSGMOP00000000588	ENSG00000100650
ENSGMOP00000000591	ENSG00000185122
ENSGMOP00000000574	
ENSGMOP00000000592	ENSG00000106299
ENSGMOP00000000586	ENSG00000106089
ENSGMOP00000000581	ENSG00000123349
ENSGMOP00000000579	
ENSGMOP00000000583	ENSG00000159140
ENSGMOP00000000598	ENSG00000175595
ENSGMOP00000000589	ENSG00000150540
ENSGMOP00000000593	
ENSGMOP00000000671	
ENSGMOP00000000700	
ENSGMOP00000000587	
ENSGMOP00000000596	
ENSGMOP00000000633	ENSG00000198862
ENSGMOP00000000597	ENSG00000153162
ENSGMOP00000000599	
ENSGMOP00000000655	ENSG00000135476
ENSGMOP00000000600	ENSG00000170962
ENSGMOP00000000594	ENSG00000145423
ENSGMOP00000000603	ENSG00000106799
ENSGMOP00000000616	ENSG00000250264
ENSGMOP00000000616	ENSG00000204267
ENSGMOP00000000611	ENSG00000100647
ENSGMOP00000000601	
ENSGMOP00000000609	ENSG00000005448
ENSGMOP00000000602	ENSG00000171119
ENSGMOP00000000637	ENSG00000197410
ENSGMOP00000000614	ENSG00000181513
ENSGMOP00000000629	ENSG00000130939
ENSGMOP00000000615	ENSG00000239264
ENSGMOP00000000604	ENSG00000124201
ENSGMOP00000000608	
ENSGMOP00000000623	
ENSGMOP00000000605	ENSG00000234224
ENSGMOP00000000613	
ENSGMOP00000000645	ENSG00000124201
ENSGMOP00000000624	ENSG00000136052
ENSGMOP00000000640	ENSG00000186260
ENSGMOP00000000617	
ENSGMOP00000000618	
ENSGMOP00000000627	ENSG00000101474
ENSGMOP00000000619	
ENSGMOP00000000649	ENSG00000165271
ENSGMOP00000000622	ENSG00000259040
ENSGMOP00000000622	ENSG00000188428
ENSGMOP00000000632	
ENSGMOP00000000621	
ENSGMOP00000000634	ENSG00000176842
ENSGMOP00000000661	ENSG00000136536
ENSGMOP00000000676	ENSG00000136536
ENSGMOP00000000684	ENSG00000136536
ENSGMOP00000000643	ENSG00000275832
ENSGMOP00000000653	ENSG00000130508
ENSGMOP00000000635	
ENSGMOP00000000639	
ENSGMOP00000000631	ENSG00000115183
