Protein stable ID	Human gene stable ID
ENSTRUP00000000197	ENSG00000211943
ENSTRUP00000000197	ENSG00000211955
ENSTRUP00000000197	ENSG00000232216
ENSTRUP00000000197	ENSG00000277761
ENSTRUP00000000197	ENSG00000223648
ENSTRUP00000000197	ENSG00000277836
ENSTRUP00000000197	ENSG00000270467
ENSTRUP00000000197	ENSG00000271178
ENSTRUP00000000197	ENSG00000259680
ENSTRUP00000000197	ENSG00000211964
ENSTRUP00000000197	ENSG00000270550
ENSTRUP00000000197	ENSG00000282639
ENSTRUP00000000197	ENSG00000211942
ENSTRUP00000000197	ENSG00000259490
ENSTRUP00000000197	ENSG00000224650
ENSTRUP00000000197	ENSG00000233732
ENSTRUP00000000197	ENSG00000240041
ENSTRUP00000000198	ENSG00000117266
ENSTRUP00000000199	ENSG00000117266
ENSTRUP00000000200	ENSG00000117266
ENSTRUP00000000201	ENSG00000179091
ENSTRUP00000000202	ENSG00000179091
ENSTRUP00000000203	
ENSTRUP00000000204	ENSG00000125991
ENSTRUP00000000205	ENSG00000125991
ENSTRUP00000000206	ENSG00000125991
ENSTRUP00000000207	ENSG00000189167
ENSTRUP00000000208	ENSG00000189167
ENSTRUP00000000209	ENSG00000189167
ENSTRUP00000000210	
ENSTRUP00000000211	ENSG00000140650
ENSTRUP00000000212	ENSG00000140650
ENSTRUP00000000213	
ENSTRUP00000000214	
ENSTRUP00000000215	
	
ENSTRUP00000000216	
ENSTRUP00000000217	
ENSTRUP00000000218	
ENSTRUP00000000219	
ENSTRUP00000000220	ENSG00000133116
ENSTRUP00000000221	ENSG00000115415
ENSTRUP00000000222	ENSG00000115415
ENSTRUP00000000223	ENSG00000115415
ENSTRUP00000000224	ENSG00000162873
ENSTRUP00000000225	
ENSTRUP00000000226	ENSG00000261582
ENSTRUP00000000226	ENSG00000242372
	
ENSTRUP00000000227	
ENSTRUP00000000228	
ENSTRUP00000000229	ENSG00000281883
ENSTRUP00000000229	ENSG00000179630
ENSTRUP00000000230	ENSG00000182566
ENSTRUP00000000231	ENSG00000206190
ENSTRUP00000000232	ENSG00000119125
ENSTRUP00000000233	ENSG00000102699
ENSTRUP00000000234	ENSG00000102699
ENSTRUP00000000235	ENSG00000102699
ENSTRUP00000000236	
ENSTRUP00000000237	
ENSTRUP00000000238	
ENSTRUP00000000239	
ENSTRUP00000000240	
ENSTRUP00000000241	
ENSTRUP00000000242	ENSG00000133065
ENSTRUP00000000243	ENSG00000133065
ENSTRUP00000000244	ENSG00000133065
ENSTRUP00000000245	ENSG00000185621
ENSTRUP00000000246	ENSG00000185621
ENSTRUP00000000247	ENSG00000081923
ENSTRUP00000000248	ENSG00000081923
ENSTRUP00000000249	ENSG00000081923
ENSTRUP00000000250	ENSG00000081923
ENSTRUP00000000251	ENSG00000081923
ENSTRUP00000000252	ENSG00000081923
ENSTRUP00000000253	ENSG00000081923
ENSTRUP00000000254	ENSG00000101460
ENSTRUP00000000255	ENSG00000070214
ENSTRUP00000000256	
ENSTRUP00000000257	ENSG00000133119
ENSTRUP00000000258	ENSG00000125971
ENSTRUP00000000259	ENSG00000123416
ENSTRUP00000000260	ENSG00000123416
ENSTRUP00000000261	ENSG00000155380
ENSTRUP00000000262	ENSG00000174885
ENSTRUP00000000263	
ENSTRUP00000000264	ENSG00000165782
ENSTRUP00000000265	ENSG00000242419
ENSTRUP00000000265	ENSG00000240764
ENSTRUP00000000266	
ENSTRUP00000000267	
ENSTRUP00000000268	ENSG00000164434
ENSTRUP00000000269	ENSG00000021574
ENSTRUP00000000270	ENSG00000138379
ENSTRUP00000000271	ENSG00000138379
ENSTRUP00000000272	ENSG00000241566
ENSTRUP00000000272	ENSG00000243238
ENSTRUP00000000272	ENSG00000241294
ENSTRUP00000000272	ENSG00000242534
ENSTRUP00000000272	ENSG00000211598
ENSTRUP00000000272	ENSG00000244116
ENSTRUP00000000272	ENSG00000273962
ENSTRUP00000000272	ENSG00000243264
ENSTRUP00000000272	ENSG00000211623
ENSTRUP00000000272	ENSG00000239571
ENSTRUP00000000272	ENSG00000251039
ENSTRUP00000000273	ENSG00000241566
ENSTRUP00000000273	ENSG00000243238
ENSTRUP00000000273	ENSG00000241294
ENSTRUP00000000273	ENSG00000242534
ENSTRUP00000000273	ENSG00000211598
ENSTRUP00000000273	ENSG00000244116
ENSTRUP00000000273	ENSG00000273962
ENSTRUP00000000273	ENSG00000243264
ENSTRUP00000000273	ENSG00000211623
ENSTRUP00000000273	ENSG00000239571
ENSTRUP00000000273	ENSG00000251039
ENSTRUP00000000274	ENSG00000166862
ENSTRUP00000000275	ENSG00000166862
ENSTRUP00000000276	ENSG00000139190
ENSTRUP00000000277	ENSG00000204956
ENSTRUP00000000277	ENSG00000081853
ENSTRUP00000000277	ENSG00000254245
ENSTRUP00000000277	ENSG00000261934
ENSTRUP00000000277	ENSG00000253767
ENSTRUP00000000278	ENSG00000204956
ENSTRUP00000000278	ENSG00000081853
ENSTRUP00000000278	ENSG00000254245
ENSTRUP00000000278	ENSG00000261934
ENSTRUP00000000278	ENSG00000253767
ENSTRUP00000000279	ENSG00000204956
ENSTRUP00000000279	ENSG00000081853
ENSTRUP00000000279	ENSG00000254245
ENSTRUP00000000279	ENSG00000261934
ENSTRUP00000000279	ENSG00000253767
ENSTRUP00000000280	ENSG00000204956
ENSTRUP00000000280	ENSG00000081853
ENSTRUP00000000280	ENSG00000254245
ENSTRUP00000000280	ENSG00000261934
ENSTRUP00000000280	ENSG00000253767
ENSTRUP00000000281	ENSG00000204956
ENSTRUP00000000281	ENSG00000081853
ENSTRUP00000000281	ENSG00000254245
ENSTRUP00000000281	ENSG00000261934
ENSTRUP00000000281	ENSG00000253767
ENSTRUP00000000282	ENSG00000111642
ENSTRUP00000000283	ENSG00000111642
ENSTRUP00000000284	ENSG00000111642
ENSTRUP00000000285	ENSG00000111642
ENSTRUP00000000286	ENSG00000111642
ENSTRUP00000000287	ENSG00000111642
ENSTRUP00000000288	
ENSTRUP00000000289	ENSG00000130517
ENSTRUP00000000290	ENSG00000142494
ENSTRUP00000000291	ENSG00000142494
ENSTRUP00000000292	ENSG00000142494
ENSTRUP00000000293	ENSG00000142494
ENSTRUP00000000294	
ENSTRUP00000000295	ENSG00000196208
ENSTRUP00000000296	ENSG00000196208
ENSTRUP00000000297	ENSG00000196208
ENSTRUP00000000298	ENSG00000196208
ENSTRUP00000000299	ENSG00000196208
ENSTRUP00000000300	ENSG00000196208
	
ENSTRUP00000000301	ENSG00000100316
ENSTRUP00000000302	ENSG00000114654
ENSTRUP00000000303	ENSG00000158163
ENSTRUP00000000304	ENSG00000174885
ENSTRUP00000000305	ENSG00000117461
ENSTRUP00000000305	ENSG00000278139
ENSTRUP00000000306	ENSG00000143845
ENSTRUP00000000307	ENSG00000143845
ENSTRUP00000000308	ENSG00000005007
ENSTRUP00000000309	ENSG00000005007
ENSTRUP00000000310	
ENSTRUP00000000311	ENSG00000126259
ENSTRUP00000000312	ENSG00000126259
ENSTRUP00000000313	ENSG00000126259
ENSTRUP00000000314	
ENSTRUP00000000315	ENSG00000275700
ENSTRUP00000000316	ENSG00000275700
ENSTRUP00000000317	ENSG00000162959
ENSTRUP00000000318	ENSG00000143842
ENSTRUP00000000319	ENSG00000143842
ENSTRUP00000000320	ENSG00000146950
ENSTRUP00000000321	ENSG00000159377
ENSTRUP00000000322	
ENSTRUP00000000323	
ENSTRUP00000000324	ENSG00000116030
ENSTRUP00000000325	ENSG00000182004
ENSTRUP00000000326	ENSG00000125863
ENSTRUP00000000327	ENSG00000125863
ENSTRUP00000000328	ENSG00000182004
ENSTRUP00000000329	ENSG00000091164
ENSTRUP00000000330	ENSG00000137486
ENSTRUP00000000331	ENSG00000169967
ENSTRUP00000000332	ENSG00000169967
ENSTRUP00000000333	ENSG00000169967
ENSTRUP00000000334	ENSG00000169967
ENSTRUP00000000335	ENSG00000070831
ENSTRUP00000000336	ENSG00000162949
ENSTRUP00000000336	ENSG00000214711
ENSTRUP00000000337	ENSG00000162949
ENSTRUP00000000337	ENSG00000214711
ENSTRUP00000000338	ENSG00000162949
ENSTRUP00000000338	ENSG00000214711
ENSTRUP00000000339	ENSG00000162949
ENSTRUP00000000339	ENSG00000214711
ENSTRUP00000000340	ENSG00000162949
ENSTRUP00000000340	ENSG00000214711
ENSTRUP00000000341	ENSG00000162949
ENSTRUP00000000341	ENSG00000214711
ENSTRUP00000000342	ENSG00000162949
ENSTRUP00000000342	ENSG00000214711
ENSTRUP00000000343	ENSG00000162949
ENSTRUP00000000343	ENSG00000214711
ENSTRUP00000000344	ENSG00000162949
ENSTRUP00000000344	ENSG00000214711
ENSTRUP00000000345	ENSG00000162949
ENSTRUP00000000345	ENSG00000214711
ENSTRUP00000000346	
ENSTRUP00000000347	ENSG00000132640
ENSTRUP00000000348	ENSG00000051128
ENSTRUP00000000349	ENSG00000051128
ENSTRUP00000000350	ENSG00000051128
ENSTRUP00000000351	ENSG00000051128
ENSTRUP00000000352	ENSG00000051128
ENSTRUP00000000353	ENSG00000051128
ENSTRUP00000000354	ENSG00000162552
ENSTRUP00000000355	ENSG00000091656
ENSTRUP00000000356	ENSG00000091656
ENSTRUP00000000357	ENSG00000091656
ENSTRUP00000000358	ENSG00000091656
ENSTRUP00000000359	ENSG00000273706
ENSTRUP00000000360	ENSG00000161270
ENSTRUP00000000361	ENSG00000161270
ENSTRUP00000000362	ENSG00000161270
ENSTRUP00000000363	ENSG00000161270
ENSTRUP00000000364	ENSG00000172296
ENSTRUP00000000365	ENSG00000172296
ENSTRUP00000000366	ENSG00000172296
ENSTRUP00000000367	ENSG00000172296
ENSTRUP00000000368	ENSG00000143390
ENSTRUP00000000369	ENSG00000198863
ENSTRUP00000000370	ENSG00000198863
ENSTRUP00000000371	ENSG00000161638
ENSTRUP00000000372	ENSG00000161638
ENSTRUP00000000373	ENSG00000161638
ENSTRUP00000000374	ENSG00000161638
ENSTRUP00000000375	ENSG00000161638
ENSTRUP00000000376	ENSG00000161638
ENSTRUP00000000377	ENSG00000161638
ENSTRUP00000000378	ENSG00000161638
ENSTRUP00000000379	ENSG00000143393
ENSTRUP00000000380	ENSG00000143393
ENSTRUP00000000381	ENSG00000132854
ENSTRUP00000000382	ENSG00000132854
ENSTRUP00000000383	ENSG00000163354
ENSTRUP00000000384	ENSG00000167536
ENSTRUP00000000385	ENSG00000167536
ENSTRUP00000000386	ENSG00000131469
ENSTRUP00000000387	ENSG00000131469
ENSTRUP00000000388	ENSG00000166250
ENSTRUP00000000389	ENSG00000166250
ENSTRUP00000000390	ENSG00000166250
ENSTRUP00000000391	ENSG00000166250
ENSTRUP00000000392	ENSG00000166250
ENSTRUP00000000393	ENSG00000186231
ENSTRUP00000000394	ENSG00000186231
ENSTRUP00000000395	ENSG00000186231
ENSTRUP00000000396	ENSG00000186231
ENSTRUP00000000397	ENSG00000186231
ENSTRUP00000000398	ENSG00000186231
ENSTRUP00000000399	ENSG00000157193
ENSTRUP00000000400	ENSG00000157193
ENSTRUP00000000401	ENSG00000157193
ENSTRUP00000000402	ENSG00000157193
ENSTRUP00000000403	ENSG00000157193
ENSTRUP00000000404	ENSG00000157193
ENSTRUP00000000405	ENSG00000157193
ENSTRUP00000000406	ENSG00000157193
ENSTRUP00000000407	ENSG00000157193
ENSTRUP00000000408	ENSG00000157193
ENSTRUP00000000409	ENSG00000167536
ENSTRUP00000000410	ENSG00000167536
ENSTRUP00000000411	ENSG00000167536
ENSTRUP00000000412	ENSG00000180543
ENSTRUP00000000412	ENSG00000189241
ENSTRUP00000000412	ENSG00000178021
ENSTRUP00000000412	ENSG00000168757
ENSTRUP00000000412	ENSG00000184205
ENSTRUP00000000412	ENSG00000233803
ENSTRUP00000000412	ENSG00000187189
ENSTRUP00000000412	ENSG00000258992
ENSTRUP00000000412	ENSG00000229549
ENSTRUP00000000412	ENSG00000228927
ENSTRUP00000000412	ENSG00000236424
ENSTRUP00000000413	ENSG00000180543
ENSTRUP00000000413	ENSG00000189241
ENSTRUP00000000413	ENSG00000178021
ENSTRUP00000000413	ENSG00000168757
ENSTRUP00000000413	ENSG00000184205
ENSTRUP00000000413	ENSG00000233803
ENSTRUP00000000413	ENSG00000187189
ENSTRUP00000000413	ENSG00000258992
ENSTRUP00000000413	ENSG00000229549
ENSTRUP00000000413	ENSG00000228927
ENSTRUP00000000413	ENSG00000236424
ENSTRUP00000000414	ENSG00000180543
ENSTRUP00000000414	ENSG00000189241
ENSTRUP00000000414	ENSG00000178021
ENSTRUP00000000414	ENSG00000168757
ENSTRUP00000000414	ENSG00000184205
ENSTRUP00000000414	ENSG00000233803
ENSTRUP00000000414	ENSG00000187189
ENSTRUP00000000414	ENSG00000258992
ENSTRUP00000000414	ENSG00000229549
ENSTRUP00000000414	ENSG00000228927
ENSTRUP00000000414	ENSG00000236424
ENSTRUP00000000415	ENSG00000180543
ENSTRUP00000000415	ENSG00000189241
ENSTRUP00000000415	ENSG00000178021
ENSTRUP00000000415	ENSG00000168757
ENSTRUP00000000415	ENSG00000184205
ENSTRUP00000000415	ENSG00000233803
ENSTRUP00000000415	ENSG00000187189
ENSTRUP00000000415	ENSG00000258992
ENSTRUP00000000415	ENSG00000229549
ENSTRUP00000000415	ENSG00000228927
ENSTRUP00000000415	ENSG00000236424
ENSTRUP00000000416	ENSG00000180543
ENSTRUP00000000416	ENSG00000189241
ENSTRUP00000000416	ENSG00000178021
ENSTRUP00000000416	ENSG00000168757
ENSTRUP00000000416	ENSG00000184205
ENSTRUP00000000416	ENSG00000233803
ENSTRUP00000000416	ENSG00000187189
ENSTRUP00000000416	ENSG00000258992
ENSTRUP00000000416	ENSG00000229549
ENSTRUP00000000416	ENSG00000228927
ENSTRUP00000000416	ENSG00000236424
ENSTRUP00000000417	ENSG00000180543
ENSTRUP00000000417	ENSG00000189241
ENSTRUP00000000417	ENSG00000178021
ENSTRUP00000000417	ENSG00000168757
ENSTRUP00000000417	ENSG00000184205
ENSTRUP00000000417	ENSG00000233803
ENSTRUP00000000417	ENSG00000187189
ENSTRUP00000000417	ENSG00000258992
ENSTRUP00000000417	ENSG00000229549
ENSTRUP00000000417	ENSG00000228927
ENSTRUP00000000417	ENSG00000236424
ENSTRUP00000000418	ENSG00000134324
ENSTRUP00000000419	ENSG00000134324
ENSTRUP00000000420	ENSG00000134324
ENSTRUP00000000421	ENSG00000134324
ENSTRUP00000000422	ENSG00000134324
ENSTRUP00000000423	ENSG00000134324
ENSTRUP00000000424	ENSG00000134324
ENSTRUP00000000425	ENSG00000134324
ENSTRUP00000000426	ENSG00000090661
ENSTRUP00000000427	ENSG00000090661
ENSTRUP00000000428	ENSG00000090661
ENSTRUP00000000429	ENSG00000164751
ENSTRUP00000000430	ENSG00000164751
ENSTRUP00000000431	ENSG00000164751
ENSTRUP00000000432	ENSG00000275395
ENSTRUP00000000433	ENSG00000275395
ENSTRUP00000000434	
ENSTRUP00000000435	ENSG00000111674
ENSTRUP00000000436	ENSG00000111674
ENSTRUP00000000437	ENSG00000111674
ENSTRUP00000000438	
ENSTRUP00000000439	
ENSTRUP00000000440	ENSG00000087116
ENSTRUP00000000441	ENSG00000087116
ENSTRUP00000000442	ENSG00000087116
ENSTRUP00000000443	ENSG00000164749
ENSTRUP00000000444	ENSG00000068079
ENSTRUP00000000445	ENSG00000068079
ENSTRUP00000000446	ENSG00000197208
ENSTRUP00000000446	ENSG00000197375
ENSTRUP00000000447	ENSG00000197208
ENSTRUP00000000447	ENSG00000197375
ENSTRUP00000000448	ENSG00000109118
ENSTRUP00000000449	ENSG00000101230
ENSTRUP00000000450	ENSG00000101230
ENSTRUP00000000451	ENSG00000101230
ENSTRUP00000000452	ENSG00000105552
ENSTRUP00000000453	ENSG00000178531
ENSTRUP00000000454	ENSG00000143409
ENSTRUP00000000455	ENSG00000104980
ENSTRUP00000000456	
ENSTRUP00000000457	
ENSTRUP00000000458	
ENSTRUP00000000459	ENSG00000023171
ENSTRUP00000000460	ENSG00000023171
ENSTRUP00000000461	ENSG00000023171
ENSTRUP00000000462	ENSG00000089123
ENSTRUP00000000463	ENSG00000089123
ENSTRUP00000000464	ENSG00000089123
ENSTRUP00000000465	ENSG00000089123
ENSTRUP00000000466	ENSG00000122203
ENSTRUP00000000467	ENSG00000122203
ENSTRUP00000000468	ENSG00000111664
ENSTRUP00000000469	ENSG00000095397
ENSTRUP00000000470	ENSG00000184194
ENSTRUP00000000471	ENSG00000101940
ENSTRUP00000000472	ENSG00000146263
ENSTRUP00000000473	ENSG00000136854
ENSTRUP00000000474	ENSG00000136854
ENSTRUP00000000475	ENSG00000136854
ENSTRUP00000000476	ENSG00000101654
ENSTRUP00000000477	ENSG00000147684
ENSTRUP00000000478	
ENSTRUP00000000479	
ENSTRUP00000000480	ENSG00000105499
ENSTRUP00000000481	ENSG00000105499
ENSTRUP00000000482	ENSG00000175305
ENSTRUP00000000483	ENSG00000185236
ENSTRUP00000000484	ENSG00000102921
ENSTRUP00000000485	ENSG00000102921
ENSTRUP00000000486	ENSG00000102921
ENSTRUP00000000487	ENSG00000102921
ENSTRUP00000000488	ENSG00000102921
ENSTRUP00000000489	ENSG00000131459
ENSTRUP00000000490	ENSG00000131459
ENSTRUP00000000491	ENSG00000131459
ENSTRUP00000000492	ENSG00000131459
ENSTRUP00000000493	ENSG00000131459
ENSTRUP00000000494	ENSG00000131459
ENSTRUP00000000495	ENSG00000126653
ENSTRUP00000000496	ENSG00000126653
ENSTRUP00000000497	ENSG00000197208
ENSTRUP00000000497	ENSG00000197375
ENSTRUP00000000498	ENSG00000102312
ENSTRUP00000000499	ENSG00000102312
ENSTRUP00000000500	ENSG00000102312
